"BirdID","Disperse","Inherit","DispersalDate","DispersalMonth2","NatalTerritory","DisperseTerritoryID","DisperseStatus","NatalStatus","DisperseStatus2","Age_at_disp1","Age_at_disp2","BirthDate1","BirthDate2","Reached_min_age_1","Reached_min_age_2","DispersalYear","BirthYear1","BirthYear2","PopDensity.all","PopDensity.old","GroupSize.all","GroupSize.old","NoTranslocationEvents","TranslocationYN","Distance","NatalTerritorySize","DisperseTerritorySize","InsectAbundance","InsectDensity","SexEstimate","Novel.environment.score","StndBody.mass","BodyMass","Weather","Observer","TentColour","ExplorationBranchOrientation","ReleaseMethod","Time.between.tests","Social.status","TentPoles","BranchHeight","Days.into.season","Testno","Ageclass","Age","Age2","Age_sq","Season"
5237,1,NA,"2010-02-07","W",48,50,"BrM","H",1,616,616,"2008-06-01","2008-06-01",NA,NA,2010,2008,2008,347,294,5,4,NA,"N",40.2616442783948,1333,1613,1174.006612919,4.308373733,1,3,0.587772969,16.70000076,"C","SP","B","D","H",0,"Primary",0,0,52,1,"A",-0.11451559,-0.192655469,611524,52.1
5262,1,NA,"2009-04-20","W",66,479,"BrM","ABX",1,371.958333333333,371.958333333333,"2008-04-13","2008-04-13",NA,NA,2009,2008,2008,330,304,3,2,NA,"N",43.8634243989226,1357,1272,981.912924396,2.75125573,1,29,0.625625897,17.10000038,"T","SP","B","D","H",0,"Primary",0,0,74,1,"A",-0.081730885,-0.178849887,727609,74.1
5267,1,NA,"2008-11-03","W",101,2,"BrF","ABX",1,319,319,"2007-12-20","2007-12-20",NA,NA,2008,2007,2007,361,329,3,3,NA,"N",511.281722732194,2081,2406,981.912924396,2.75125573,0,52,-0.286867762,14,"S","HE","G","P","P",342,"Primary",0,0,77,2,"A",0.478841399,0.242730257,4272489,77.1
5267,1,NA,"2008-11-03","W",101,2,"BrF","ABX",1,319,319,"2007-12-20","2007-12-20",NA,NA,2008,2007,2007,361,329,3,3,NA,"N",511.281722732194,2081,2406,981.912924396,2.75125573,0,0,-0.240867563,15.69999981,"P","VS","B","D","P",0,"Primary",0,0,100,1,"A",0.320920706,0.088498771,2975625,100.1
5275,1,NA,"2009-07-12","S",79,515,"BrM","OFL",1,281.958333333333,281.958333333333,"2008-10-03","2008-10-03",NA,NA,2009,2008,2008,347,294,6,5,NA,"N",21.9317121994613,2304,576,1174.006612919,4.308373733,1,5,0.242729703,16.29999924,"S","DLG","B","D","P",30,"Primary",0,0,35,2,"A",0.157920693,-0.041516547,1882384,35.1
5275,1,NA,"2009-07-12","S",79,515,"BrM","OFL",1,281.958333333333,281.958333333333,"2008-10-03","2008-10-03",NA,NA,2009,2008,2008,347,294,6,5,NA,"N",21.9317121994613,2304,576,1174.006612919,4.308373733,1,0,0.564731095,16.5,"S","SAK","B","D","P",0,"Primary",0,0,5,1,"A",0.144068001,-0.051199542,1800964,5.1
5283,1,NA,"2010-07-17","S",92,88,"BrM","ABX",1,534.958333333333,534.958333333333,"2009-01-28","2009-01-28",NA,NA,2010,2009,2009,334,290,3,3,NA,"N",61.6116872029975,2306,1487,1193.788676396,3.736057315,1,3,0.708676446,17.5,"S","SAK","B","D","P",80,"Primary",0,0,115,1,"A",0.140835706,-0.053428105,1782225,115.1
5285,1,NA,"2009-04-20","W",100,85,"BrM","ABX",1,308.958333333333,308.958333333333,"2008-06-15","2008-06-15",NA,NA,2009,2008,2008,330,304,4,3,NA,"N",247.111310951158,2061,1455,981.912924396,2.75125573,1,15,0.798742508,17.70000076,"C","DLG","B","D","P",0,"Primary",0,0,122,1,"A",0.079883859,-0.093270383,1447209,122.1
5290,0,1,NA,NA,62,NA,NA,NA,NA,NA,NA,"2008-10-23","2008-07-07",1,1,NA,2008,2008,330,304,3,2,NA,"N",NA,NA,NA,981.912924396,2.75125573,1,14,-0.070630491,15.5,"S","HE","B","D","P",0,"Primary",0,0,45,1,"A",0.252119001,0.030004894,2483776,45.2
5291,1,NA,"2010-08-16","S",165,129,"BrM","ABX",1,661.958333333333,761.958333333333,"2008-10-23","2008-07-15",NA,NA,2010,2008,2008,334,290,6,5,NA,"N",74.4043009509531,3000,2968,1193.788676396,3.736057315,1,61,0.580374984,16.5,"C","HE","B","P","P",322,"Primary",0,0,67,2,"A",0.50054395,0.266100146,4468996,67.1
5291,1,NA,"2010-08-16","S",165,129,"BrM","ABX",1,661.958333333333,761.958333333333,"2008-10-23","2008-07-15",NA,NA,2010,2008,2008,334,290,6,5,NA,"N",74.4043009509531,3000,2968,1193.788676396,3.736057315,1,44,0.35037399,16.5,"P","HE","B","D","P",0,"Primary",0,0,35,1,"A",0.247501437,0.026268224,2452356,35.2
5313,1,NA,"2011-02-01","W",13,86,"BrF","H",1,613,613,"2009-05-29","2009-05-29",NA,NA,2011,2009,2009,334,290,5,4,NA,"N",415.053008662749,3134,1174,1193.788676396,3.736057315,0,5,0.204822391,16.29999924,"S","SP","B","D","H",58,"Non-primary",0,0,91,2,"SA",-0.263662911,-0.240326321,210681,91.1
5313,1,NA,"2011-02-01","W",13,86,"BrF","H",1,613,613,"2009-05-29","2009-05-29",NA,NA,2011,2009,2009,334,290,5,4,NA,"N",415.053008662749,3134,1174,1193.788676396,3.736057315,0,5,0.296822788,15.60000038,"T","SP","B","D","H",0,"Non-primary",0,0,33,1,"SA",-0.290444783,-0.246258375,160801,33.1
5319,1,NA,"2010-02-07","W",134,69,"BrF","OFL",1,319,319,"2009-03-25","2009-03-25",NA,NA,2010,2009,2009,347,294,5,2,NA,"N",273.731620387561,1591,1126,1174.006612919,4.308373733,0,18,-0.2297167,14.5,"S","LJR","B","D","P",0,"Primary",0,0,38,1,"A",0.009235128,-0.134265415,1102500,38.2
5321,1,NA,"2010-02-07","W",60,57,"BrM","OFL",1,326,326,"2009-03-18","2009-03-18",NA,NA,2010,2009,2009,347,294,5,4,NA,"N",42.4264068711929,1419,1706,1174.006612919,4.308373733,1,12,0.331158096,16.5,"C","MB","G","P","P",0,"Primary",0,0,93,1,"A",0.276592091,0.050206343,2653641,93.1
5323,1,NA,"2010-02-07","W",135,127,"BrF","OFL",1,344,383,"2009-02-28","2009-01-20",NA,NA,2010,2009,2009,347,294,7,3,NA,"N",227.554389102913,1922,1936,1174.006612919,4.308373733,0,28,0.272377785,16.10000038,"T","SP","B","D","H",0,"Primary",0,0,74,1,"A",-0.229954693,-0.231722822,283024,74.1
5326,0,0,NA,NA,96,NA,NA,NA,NA,NA,NA,"2009-03-03","2009-01-23",1,1,NA,2009,2009,334,290,5,4,NA,"N",NA,NA,NA,1193.788676396,3.736057315,0,34,-0.449761313,14.19999981,"S","SP","B","D","H",0,"Non-primary",0,0,68,1,"A",-0.234110501,-0.232852029,273529,68.1
5333,1,NA,"2010-02-07","W",28,168,"BrM","CH",1,265,265,"2009-05-18","2009-05-18",NA,NA,2010,2009,2009,347,294,4,3,NA,"N",91.2359578236563,1779,2704,1174.006612919,4.308373733,1,2,0.449866069,16.79999924,"T","SP","B","D","H",0,"Primary",0,0,93,1,"SA",-0.257660078,-0.238886954,222784,93.1
5333,1,NA,"2010-02-07","W",28,168,"BrM","CH",1,265,265,"2009-05-18","2009-05-18",NA,NA,2010,2009,2009,347,294,4,3,NA,"N",91.2359578236563,1779,2704,1174.006612919,4.308373733,1,7,0.173864876,15.5,"S","HE","B","D","P",523,"Primary",0,0,37,2,"A",-0.016161474,-0.147641673,990025,37.2
5334,1,NA,"2010-05-09","S",125,72,"BrM","ABX",1,412.958333333333,412.958333333333,"2009-03-22","2009-03-22",NA,NA,2010,2009,2009,273,270,6,5,NA,"N",171.767284428671,2706,2129,1193.788676396,3.736057315,1,2,0.902517934,16,"S","DLG","B","D","P",0,"Primary",0,0,43,1,"A",0.083116154,-0.091261596,1464100,43.1
5334,1,NA,"2010-05-09","S",125,72,"BrM","ABX",1,412.958333333333,412.958333333333,"2009-03-22","2009-03-22",NA,NA,2010,2009,2009,273,270,6,5,NA,"N",171.767284428671,2706,2129,1193.788676396,3.736057315,1,22,0.856517736,19,"S","LMG","G","P","P",382,"Primary",0,0,60,2,"A",0.259507103,0.03603304,2534464,60.1
5338,1,NA,"2010-05-09","S",178,155,"BrM","ABX",1,389.958333333333,389.958333333333,"2009-04-14","2009-04-14",NA,NA,2010,2009,2009,273,270,3,3,NA,"N",60.00833275471,2771,2564,1193.788676396,3.736057315,1,11,-0.088260137,15.19999981,"S","DLG","B","D","P",0,"Primary",0,0,36,1,"A",0.069263462,-0.099788625,1392400,36.1
5338,1,NA,"2010-05-09","S",178,155,"BrM","ABX",1,389.958333333333,389.958333333333,"2009-04-14","2009-04-14",NA,NA,2010,2009,2009,273,270,3,3,NA,"N",60.00833275471,2771,2564,1193.788676396,3.736057315,1,47,-0.134260336,15.5,"C","HE","G","P","P",372,"Primary",0,0,43,2,"A",0.241036847,0.021076845,2408704,43.1
5339,1,NA,"2011-08-12","S",9,481,"BrF","H",1,804.958333333333,804.958333333333,"2009-05-29","2009-05-29",NA,NA,2011,2009,2009,331,294,5,4,NA,"N",43,2290,3369,2355.4151796,8.981450234,0,0,-0.678433289,13.80000019,"S","SP","B","D","H",0,"Non-primary",0,0,68,1,"SA",-0.274283309,-0.242774423,190096,68.1
5450,1,NA,"2010-05-09","S",27,51,"BrF","ABX",1,344.958333333333,344.958333333333,"2009-05-29","2009-05-29",NA,NA,2010,2009,2009,273,270,3,3,NA,"N",224.055796622181,1890,2038,1193.788676396,3.736057315,0,15,-0.103385278,15.80000019,"P","SP","B","D","H",0,"Primary",0,0,50,1,"A",-0.282594924,-0.244602561,174724,50.1
5450,1,NA,"2010-05-09","S",27,51,"BrF","ABX",1,344.958333333333,344.958333333333,"2009-05-29","2009-05-29",NA,NA,2010,2009,2009,273,270,3,3,NA,"N",224.055796622181,1890,2038,1193.788676396,3.736057315,0,4,-0.333386272,14.30000019,"C","DLG","B","D","P",689,"Primary",0,0,8,2,"A",0.035555244,-0.119643522,1225449,8.1
5456,1,NA,"2010-07-28","S",77,134,"BrM","ABX",1,350.958333333333,350.958333333333,"2009-08-11","2009-08-11",NA,NA,2010,2009,2009,334,290,3,2,NA,"N",519.399653446169,1959,1591,1193.788676396,3.736057315,1,15,0.880065807,17,"P","SAK","B","D","P",670,"Primary",0,0,27,2,"A",0.010158641,-0.133765449,1106704,27.1
5456,1,NA,"2010-07-28","S",77,134,"BrM","ABX",1,350.958333333333,350.958333333333,"2009-08-11","2009-08-11",NA,NA,2010,2009,2009,334,290,3,2,NA,"N",519.399653446169,1959,1591,1193.788676396,3.736057315,1,1,1.156066999,18.5,"S","SP","B","D","H",0,"Primary",0,0,88,1,"SA",-0.299218155,-0.248027644,145924,88.1
5462,1,NA,"2011-02-01","W",4,12,"BrM","ABX",1,529,529,"2009-08-21","2009-08-21",NA,NA,2011,2009,2009,334,290,3,3,NA,"N",50.0899191454728,2113,2013,1193.788676396,3.736057315,1,5,0.412596484,16.60000038,"S","SP","B","D","H",0,"Non-primary",0,0,92,1,"SA",-0.301988693,-0.248568522,141376,92.1
5497,1,NA,"2010-05-09","S",98,100,"BrM","ABX",1,193.958333333333,261.958333333333,"2009-10-27","2009-08-20",NA,NA,2010,2009,2009,273,270,5,5,NA,"N",47,3677,2068,1193.788676396,3.736057315,1,8,0.445494397,16.70000076,"S","SP","B","D","H",0,"Primary",0,0,86,1,"A",-0.335696911,-0.254463351,91809,86.1
5498,1,NA,"2011-02-01","W",134,160,"BrM","ABX",1,471,532,"2009-10-18","2009-08-18",NA,NA,2011,2009,2009,334,290,3,3,NA,"N",50,1591,1356,1193.788676396,3.736057315,1,0,-0.127798641,15.39999962,"S","SAK","B","D","P",0,"Primary",0,0,20,1,"A",-0.02447309,-0.151863087,954529,20.1
5508,1,NA,"2010-02-07","W",48,68,"BrM","CH",1,84,168,"2009-11-15","2009-08-23",NA,NA,2010,2009,2009,347,294,5,4,NA,"N",47.6340214552582,1333,1136,1174.006612919,4.308373733,1,5,0.901560549,18,"S","LMG","G","P","P",365,"Primary",0,0,32,3,"A",0.136679898,-0.056276276,1758276,32.1
5508,1,NA,"2010-02-07","W",48,68,"BrM","CH",1,84,168,"2009-11-15","2009-08-23",NA,NA,2010,2009,2009,347,294,5,4,NA,"N",47.6340214552582,1333,1136,1174.006612919,4.308373733,1,8,1.131561543,16.89999962,"R","SP","B","D","H",0,"Primary",0,0,42,1,"SA",-0.364787565,-0.258531707,57600,42.1
5508,1,NA,"2010-02-07","W",48,68,"BrM","CH",1,84,168,"2009-11-15","2009-08-23",NA,NA,2010,2009,2009,347,294,5,4,NA,"N",47.6340214552582,1333,1136,1174.006612919,4.308373733,1,12,0.947560747,17.29999924,"S","DLG","B","D","P",721,"Primary",0,0,32,2,"A",-0.031861192,-0.15555076,923521,32.1
5510,0,0,NA,NA,27,NA,NA,NA,NA,NA,NA,"2009-11-09","2009-08-27",1,1,NA,2009,2009,334,290,4,3,NA,"N",NA,NA,NA,1193.788676396,3.736057315,1,29,0.388893966,17,"S","SP","B","D","H",56,"Non-primary",0,0,92,2,"SA",-0.338929206,-0.25496201,87616,92.1
5510,0,0,NA,NA,27,NA,NA,NA,NA,NA,NA,"2009-11-09","2009-08-27",1,1,NA,2009,2009,334,290,4,3,NA,"N",NA,NA,NA,1193.788676396,3.736057315,1,5,0.526894562,15.89999962,"P","SP","B","D","H",0,"Non-primary",0,0,36,1,"SA",-0.364787565,-0.258531707,57600,36.1
5511,1,NA,"2011-02-01","W",15,178,"BrF","OFL",1,300,300,"2010-04-07","2010-04-07",NA,NA,2011,2010,2010,334,290,4,2,NA,"N",548.893432279892,2000,2441,1193.788676396,3.736057315,0,6,-0.582964812,13.5,"P","SP","B","D","H",0,"Non-primary",0,0,35,1,"JUV",-0.434051027,-0.264418569,8100,35.1
5513,1,NA,"2011-02-01","W",46,47,"BrM","AB",1,445,537,"2009-11-13","2009-08-13",NA,NA,2011,2009,2009,334,290,5,4,NA,"N",47.169905660283,2093,3338,1193.788676396,3.736057315,1,6,0.611050099,16.20000076,"S","SAK","B","D","P",0,"Primary",0,0,7,1,"A",-0.04248159,-0.160745113,879844,7.1
5513,1,NA,"2011-02-01","W",46,47,"BrM","AB",1,445,537,"2009-11-13","2009-08-13",NA,NA,2011,2009,2009,334,290,5,4,NA,"N",47.169905660283,2093,3338,1193.788676396,3.736057315,1,5,0.887051291,18.20000076,"C","MB","G","P","P",471,"Primary",0,0,113,2,"A",0.17500568,-0.029279368,1985281,113.1
5514,1,NA,"2011-02-01","W",43,57,"BrF","AB",1,445,530,"2009-11-13","2009-08-20",NA,NA,2011,2009,2009,334,290,5,4,NA,"N",325.854261902465,2258,1706,1193.788676396,3.736057315,0,49,-0.925228811,14,"C","MB","G","P","P",1130,"Primary",0,0,74,1,"A",0.15699718,-0.04216874,1876900,74.1
5514,1,NA,"2011-02-01","W",43,57,"BrF","AB",1,445,530,"2009-11-13","2009-08-20",NA,NA,2011,2009,2009,334,290,5,4,NA,"N",325.854261902465,2258,1706,1193.788676396,3.736057315,0,23,-0.97122901,13,"C","MB","G","P","P",1,"Primary",0,0,75,2,"A",0.157458936,-0.041842762,1879641,75.1
5516,1,NA,"2011-02-01","W",34,112,"BrF","ABX",1,446,531,"2009-11-12","2009-08-19",NA,NA,2011,2009,2009,334,290,3,3,NA,"N",110.54863183233,2261,2019,1193.788676396,3.736057315,0,20,-0.195206627,14.89999962,"P","SP","B","D","H",0,"Non-primary",0,0,39,1,"SA",-0.364787565,-0.258531707,57600,39.1
5517,0,1,NA,NA,2,NA,NA,NA,NA,NA,NA,"2009-11-12","2009-11-12",1,1,NA,2009,2009,364,338,4,4,1,"Y",NA,NA,NA,1167.56180546,3.987349657,0,11,0.457417071,14.89999962,"C","SP","B","D","H",0,"Non-primary",0,0,39,1,"SA",-0.364787565,-0.258531707,57600,39.1
5517,0,1,NA,NA,2,NA,NA,NA,NA,NA,NA,"2009-11-12","2009-11-12",1,1,NA,2009,2009,364,338,4,4,1,"Y",NA,NA,NA,1167.56180546,3.987349657,0,17,0.595417668,18.5,"P","HE","B","P","P",1313,"Non-primary",0,0,42,2,"A",0.241498603,0.021446111,2411809,42.2
5518,1,NA,"2011-02-01","W",478,134,"BrF","AB",1,453,616,"2009-11-05","2009-05-26",NA,NA,2011,2009,2009,334,290,5,5,NA,"N",607.971216423936,1891,1591,1193.788676396,3.736057315,0,45,-0.418307489,14,"P","MH","B","D","H",0,"Non-primary",0,0,32,1,"SA",-0.364787565,-0.258531707,57600,32.1
5518,1,NA,"2011-02-01","W",478,134,"BrF","AB",1,453,616,"2009-11-05","2009-05-26",NA,NA,2011,2009,2009,334,290,5,5,NA,"N",607.971216423936,1891,1591,1193.788676396,3.736057315,0,16,-0.786309079,14.39999962,"P","DLG","B","D","P",726,"Primary",0,0,27,2,"A",-0.02955241,-0.154404903,933156,27.1
5520,0,0,NA,NA,5,NA,NA,NA,NA,NA,NA,"2009-11-07","2009-08-17",0,0,NA,2009,2009,334,290,5,3,NA,"N",NA,NA,NA,1193.788676396,3.736057315,1,12,0.107888848,15.60000038,"C","SP","B","D","H",0,"Non-primary",0,0,34,1,"SA",-0.364787565,-0.258531707,57600,34.1
5521,1,NA,"2011-02-01","W",13,96,"BrF","AB",1,450,614,"2009-11-08","2009-05-28",NA,NA,2011,2009,2009,334,290,5,4,NA,"N",426.117354727545,3134,2132,1193.788676396,3.736057315,0,20,-0.340772361,15.19999981,"S","SP","B","D","H",54,"Non-primary",0,0,91,2,"SA",-0.338929206,-0.25496201,87616,91.1
5521,1,NA,"2011-02-01","W",13,96,"BrF","AB",1,450,614,"2009-11-08","2009-05-28",NA,NA,2011,2009,2009,334,290,5,4,NA,"N",426.117354727545,3134,2132,1193.788676396,3.736057315,0,19,-0.340772361,14.19999981,"P","SP","B","D","H",0,"Non-primary",0,0,35,1,"SA",-0.364787565,-0.258531707,57600,35.1
5522,1,NA,"2011-02-01","W",58,126,"BrM","ABX",1,442,442,"2009-11-16","2009-11-16",NA,NA,2011,2009,2009,334,290,4,4,NA,"N",29,1878,2241,1193.788676396,3.736057315,1,12,0.680020517,16.5,"S","HE","B","D","P",0,"Primary",0,0,46,1,"A",-0.096045334,-0.185025145,675684,46.2
5522,1,NA,"2011-02-01","W",58,126,"BrM","ABX",1,442,442,"2009-11-16","2009-11-16",NA,NA,2011,2009,2009,334,290,4,4,NA,"N",29,1878,2241,1193.788676396,3.736057315,1,31,0.450019523,17,"S","HE","G","P","P",524,"Primary",0,0,53,2,"A",0.145915026,-0.049920844,1811716,53.1
5523,1,NA,"2011-02-01","W",58,60,"BrM","ABX",1,442,442,"2009-11-16","2009-11-16",NA,NA,2011,2009,2009,334,290,4,4,NA,"N",87.6584280032445,1878,2344,1193.788676396,3.736057315,1,42,0.519034156,16,"S","HE","G","P","P",24,"Primary",0,0,52,4,"A",0.14545327,-0.050240875,1809025,52.1
5523,1,NA,"2011-02-01","W",58,60,"BrM","ABX",1,442,442,"2009-11-16","2009-11-16",NA,NA,2011,2009,2009,334,290,4,4,NA,"N",87.6584280032445,1878,2344,1193.788676396,3.736057315,1,57,0.519034156,18,"S","LMG","G","P","P",279,"Primary",0,0,28,3,"A",0.134371116,-0.057850268,1745041,28.1
5523,1,NA,"2011-02-01","W",58,60,"BrM","ABX",1,442,442,"2009-11-16","2009-11-16",NA,NA,2011,2009,2009,334,290,4,4,NA,"N",87.6584280032445,1878,2344,1193.788676396,3.736057315,1,14,0.427033759,15.5,"P","DLG","B","D","P",0,"Primary",0,0,26,1,"A",-0.035093487,-0.15714497,910116,26.1
5523,1,NA,"2011-02-01","W",58,60,"BrM","ABX",1,442,442,"2009-11-16","2009-11-16",NA,NA,2011,2009,2009,334,290,4,4,NA,"N",87.6584280032445,1878,2344,1193.788676396,3.736057315,1,101,0.703034951,16.39999962,"S","VS","B","D","P",88,"Primary",0,0,114,2,"A",0.005541077,-0.136255769,1085764,114.1
5525,1,NA,"2010-02-07","W",30,47,"AB","CH",2,83,176,"2009-11-16","2009-08-15",NA,NA,2010,2009,2009,347,294,3,2,NA,"N",55.0363516232681,1681,3962,1174.006612919,4.308373733,0,0,-0.086078968,15.39999962,"C","MB","G","P","P",57,"Non-primary",0,0,113,3,"A",0.173620411,-0.030283702,1976836,113.1
5525,1,NA,"2010-02-07","W",30,47,"AB","CH",2,83,176,"2009-11-16","2009-08-15",NA,NA,2010,2009,2009,347,294,3,2,NA,"N",55.0363516232681,1681,3962,1174.006612919,4.308373733,0,56,-0.270079763,16,"S","HE","G","P","P",414,"Non-primary",0,0,56,2,"A",0.147300295,-0.048959324,1819801,56.1
5525,1,NA,"2010-02-07","W",30,47,"AB","CH",2,83,176,"2009-11-16","2009-08-15",NA,NA,2010,2009,2009,347,294,3,2,NA,"N",55.0363516232681,1681,3962,1174.006612919,4.308373733,0,0,-0.40808036,13.80000019,"S","SAK","B","D","P",0,"Non-primary",0,0,7,1,"A",-0.043866859,-0.161413361,874225,7.1
5527,0,0,NA,NA,477,NA,NA,NA,NA,NA,NA,"2010-03-18","2010-03-18",0,0,NA,2010,2010,334,290,6,4,NA,"N",NA,NA,NA,1193.788676396,3.736057315,1,3,-0.475644025,13.89999962,"S","SP","B","D","H",0,"Non-primary",0,0,45,1,"JUV",-0.420198335,-0.263669332,14400,45.1
5530,1,NA,"2011-02-01","W",172,82,"BrF","ABX",1,429,531,"2009-11-29","2009-08-19",NA,NA,2011,2009,2009,334,290,3,3,NA,"N",319.6576293474,1278,2093,1193.788676396,3.736057315,0,128,-0.07557236,15.60000038,"C","HE","B","P","P",740,"Primary",0,0,50,3,"A",0.237342796,0.018131273,2383936,50.2
5530,1,NA,"2011-02-01","W",172,82,"BrF","ABX",1,429,531,"2009-11-29","2009-08-19",NA,NA,2011,2009,2009,334,290,3,3,NA,"N",319.6576293474,1278,2093,1193.788676396,3.736057315,0,67,0.062428236,15,"S","HE","B","D","P",564,"Primary",0,0,41,2,"A",-0.104356949,-0.188505886,646416,41.2
5530,1,NA,"2011-02-01","W",172,82,"BrF","ABX",1,429,531,"2009-11-29","2009-08-19",NA,NA,2011,2009,2009,334,290,3,3,NA,"N",319.6576293474,1278,2093,1193.788676396,3.736057315,0,34,0.016428037,15.89999962,"R","SP","B","D","H",0,"Non-primary",0,0,56,1,"SA",-0.364787565,-0.258531707,57600,56.1
5533,1,NA,"2011-02-01","W",51,481,"TBRF","OFL",1,313,313,"2010-03-25","2010-03-25",NA,NA,2011,2010,2010,334,290,4,3,NA,"N",310.3369136922,2038,3369,1193.788676396,3.736057315,0,0,0.127452176,15.89999962,"C","SP","B","D","H",0,"Non-primary",0,0,52,1,"JUV",-0.420198335,-0.263669332,14400,52.1
5533,1,NA,"2011-02-01","W",51,481,"TBRF","OFL",1,313,313,"2010-03-25","2010-03-25",NA,NA,2011,2010,2010,334,290,4,3,NA,"N",310.3369136922,2038,3369,1193.788676396,3.736057315,0,4,0.035451779,15.39999962,"P","SP","B","D","H",43,"Non-primary",0,0,95,2,"JUV",-0.400342809,-0.262222115,26569,95.1
5534,1,NA,"2011-11-27","W",86,140,"BrF","ABX",1,613,613,"2010-03-24","2010-03-24",NA,NA,2011,2010,2010,331,294,5,4,1,"Y",303.63794229312,1046,2226,2355.4151796,8.981450234,0,1,-0.186578952,15,"P","MH","B","D","H",0,"Non-primary",0,0,51,1,"JUV",-0.420198335,-0.263669332,14400,51.1
5536,1,NA,"2011-07-18","S",3,490,"BrF","H",1,476.958333333333,476.958333333333,"2010-03-28","2010-03-28",NA,NA,2011,2010,2010,331,294,7,6,NA,"N",49.0306026885251,3977,1381,2355.4151796,8.981450234,0,10,-0.681692391,14.10000038,"S","MB","G","P","P",210,"Primary",0,0,106,3,"A",0.10943627,-0.074470483,1605289,106.1
5536,1,NA,"2011-07-18","S",3,490,"BrF","H",1,476.958333333333,476.958333333333,"2010-03-28","2010-03-28",NA,NA,2011,2010,2010,331,294,7,6,NA,"N",49.0306026885251,3977,1381,2355.4151796,8.981450234,0,2,-0.865693186,13.5,"C","SP","B","D","H",0,"Non-primary",0,0,55,1,"JUV",-0.420198335,-0.263669332,14400,55.1
5536,1,NA,"2011-07-18","S",3,490,"BrF","H",1,476.958333333333,476.958333333333,"2010-03-28","2010-03-28",NA,NA,2011,2010,2010,331,294,7,6,NA,"N",49.0306026885251,3977,1381,2355.4151796,8.981450234,0,16,-0.865693186,14.5,"S","SH","B","D","P",937,"Primary",0,0,47,2,"A",0.012467423,-0.132511369,1117249,47.2
5537,1,NA,"2011-02-01","W",68,81,"BrF","ABX",1,433,530,"2009-11-25","2009-08-20",NA,NA,2011,2009,2009,334,290,6,6,NA,"N",346.538598138793,1312,1223,1193.788676396,3.736057315,0,2,0.204398213,16.39999962,"P","SP","B","D","H",0,"Non-primary",0,0,52,1,"SA",-0.364787565,-0.258531707,57600,52.1
5537,1,NA,"2011-02-01","W",68,81,"BrF","ABX",1,433,530,"2009-11-25","2009-08-20",NA,NA,2011,2009,2009,334,290,6,6,NA,"N",346.538598138793,1312,1223,1193.788676396,3.736057315,0,28,0.158398014,15.30000019,"P","SP","B","D","H",43,"Non-primary",0,0,95,2,"SA",-0.34493204,-0.25585717,80089,95.1
5538,0,0,NA,NA,83,NA,NA,NA,NA,NA,NA,"2009-12-09","2009-12-09",0,0,NA,2009,2009,273,270,3,2,NA,"N",NA,NA,NA,1193.788676396,3.736057315,1,6,0.183924509,16.20000076,"S","SP","B","D","H",0,"Non-primary",0,0,66,1,"SA",-0.364787565,-0.258531707,57600,66.1
5539,1,NA,"2011-02-01","W",481,14,"BrM","H",1,408,408,"2009-12-20","2009-12-20",NA,NA,2011,2009,2009,334,290,4,3,NA,"N",90.0222194794152,3369,1629,1193.788676396,3.736057315,1,7,-0.01346234,15.60000038,"S","SP","B","D","H",0,"Non-primary",0,0,77,1,"SA",-0.364787565,-0.258531707,57600,77.1
5541,0,0,NA,NA,43,NA,NA,NA,NA,NA,NA,"2009-12-10","2009-12-10",0,0,NA,2009,2009,334,290,5,4,NA,"N",NA,NA,NA,1193.788676396,3.736057315,1,38,0.256735222,16.20000076,"S","SP","B","D","H",0,"Non-primary",0,0,67,1,"SA",-0.364787565,-0.258531707,57600,67.1
5542,1,NA,"2011-02-01","W",407,515,"BrF","FL",1,188,188,"2010-07-28","2010-07-28",NA,NA,2011,2010,2010,334,290,5,4,NA,"N",63.7887137352682,2602,1612,1193.788676396,3.736057315,0,7,-0.28688485,14.39999962,"S","SAK","B","D","P",0,"Primary",0,0,5,1,"A",-0.162076501,-0.210551884,461041,5.1
5543,0,1,NA,NA,71,NA,NA,NA,NA,NA,NA,"2010-08-05","2010-08-05",1,1,NA,2010,2010,263,235,5,4,1,"Y",NA,NA,NA,2523.364966302,11.27021182,0,2,-0.202221515,15.10000038,"S","DLG","B","D","P",0,"Non-primary",0,0,35,1,"A",-0.15191786,-0.206941276,491401,35.1
5549,1,NA,"2010-05-09","S",63,479,"BrF","CH",1,142.958333333333,142.958333333333,"2009-12-17","2009-12-17",NA,NA,2010,2009,2009,273,270,5,4,NA,"N",55,1647,1543,1193.788676396,3.736057315,0,6,-0.089498001,15,"C","DJW","B","D","P",0,"Primary",0,0,48,1,"A",-0.039249295,-0.159177542,893025,48.1
5559,1,NA,"2010-11-05","W",173,111,"BrM","CH",1,304,304,"2010-01-05","2010-01-05",NA,NA,2010,2010,2010,273,270,6,5,NA,"N",104.694794521982,1983,1705,1193.788676396,3.736057315,1,10,0.865199932,18,"C","LMG","G","P","P",1073,"Primary",0,0,70,2,"A",0.130677065,-0.060356287,1723969,70.1
