"BirdID","TerritoryID","Status","FieldPeriodID","PeriodStart","PeriodEnd"
6020,20,"CH",116,"04/06/2012","30/09/2012"
6205,20,"CH",125,"16/06/2014","04/10/2014"
6549,20,"CH",142,"22/06/2015","29/09/2015"
5584,3,"CH",104,"30/06/2010","10/09/2010"
6018,3,"CH",116,"04/06/2012","30/09/2012"
6382,53,"CH",139,"16/01/2015","05/03/2015"
4965,53,"CH",75,"12/06/2006","02/09/2006"
6312,138,"CH",125,"16/06/2014","04/10/2014"
4933,60,"CH",75,"12/06/2006","02/09/2006"
5321,60,"CH",90,"30/12/2008","03/03/2009"
5653,40,"CH",105,"25/06/2011","02/10/2011"
6065,40,"CH",122,"18/06/2013","30/09/2013"
5780,27,"CH",112,"22/01/2012","28/02/2012"
5826,62,"CH",105,"25/06/2011","02/10/2011"
4892,72,"CH",75,"12/06/2006","02/09/2006"
5613,101,"CH",104,"30/06/2010","10/09/2010"
5267,101,"CH",85,"08/01/2008","21/02/2008"
6180,83,"CH",124,"19/01/2014","04/03/2014"
5530,172,"CH",92,"08/06/2009","18/09/2009"
5626,90,"CH",104,"30/06/2010","10/09/2010"
6037,90,"CH",122,"18/06/2013","30/09/2013"
6050,90,"CH",122,"18/06/2013","30/09/2013"
5217,125,"CH",87,"10/07/2008","07/09/2008"
5334,125,"CH",90,"30/12/2008","03/03/2009"
5748,50,"CH",105,"25/06/2011","02/10/2011"
5621,515,"CH",104,"30/06/2010","10/09/2010"
6014,121,"CH",116,"04/06/2012","30/09/2012"
6186,159,"CH",124,"19/01/2014","04/03/2014"
5820,88,"CH",112,"22/01/2012","28/02/2012"
6175,88,"CH",124,"19/01/2014","04/03/2014"
6009,77,"CH",118,"22/01/2013","27/02/2013"
5588,13,"CH",104,"30/06/2010","10/09/2010"
5749,11,"CH",105,"25/06/2011","02/10/2011"
5513,46,"CH",92,"08/06/2009","18/09/2009"
5652,157,"CH",104,"30/06/2010","10/09/2010"
5838,105,"CH",112,"22/01/2012","28/02/2012"
6169,101,"CH",124,"19/01/2014","04/03/2014"
5776,160,"CH",105,"25/06/2011","02/10/2011"
6566,160,"CH",139,"16/01/2015","05/03/2015"
5683,174,"CH",104,"30/06/2010","10/09/2010"
6181,174,"CH",122,"18/06/2013","30/09/2013"
5823,30,"CH",112,"22/01/2012","28/02/2012"
5525,30,"CH",92,"08/06/2009","18/09/2009"
5575,74,"CH",104,"30/06/2010","10/09/2010"
6030,111,"CH",118,"22/01/2013","27/02/2013"
6219,111,"CH",125,"16/06/2014","04/10/2014"
6384,111,"CH",139,"16/01/2015","05/03/2015"
5547,159,"CH",104,"30/06/2010","10/09/2010"
1710,171,"CH",41,"11/07/2002","02/10/2002"
5639,118,"CH",105,"25/06/2011","02/10/2011"
5834,2,"CH",112,"22/01/2012","28/02/2012"
5517,2,"CH",92,"08/06/2009","18/09/2009"
5643,128,"CH",104,"30/06/2010","10/09/2010"
5648,128,"CH",105,"25/06/2011","02/10/2011"
5904,128,"CH",116,"04/06/2012","30/09/2012"
5604,14,"CH",104,"30/06/2010","10/09/2010"
5837,14,"CH",105,"25/06/2011","02/10/2011"
6028,14,"CH",118,"22/01/2013","27/02/2013"
5514,43,"CH",92,"08/06/2009","18/09/2009"
6013,154,"CH",116,"04/06/2012","30/09/2012"
6309,68,"CH",125,"16/06/2014","04/10/2014"
5769,51,"CH",105,"25/06/2011","02/10/2011"
6166,72,"CH",124,"19/01/2014","04/03/2014"
6034,178,"CH",118,"22/01/2013","27/02/2013"
5779,57,"CH",105,"25/06/2011","02/10/2011"
6021,57,"CH",118,"22/01/2013","27/02/2013"
5590,2,"CH",105,"25/06/2011","02/10/2011"
5825,2,"CH",112,"22/01/2012","28/02/2012"
6185,134,"CH",124,"19/01/2014","04/03/2014"
6029,480,"CH",118,"22/01/2013","27/02/2013"
6374,480,"CH",142,"22/06/2015","29/09/2015"
6025,47,"CH",118,"22/01/2013","27/02/2013"
6026,82,"CH",118,"22/01/2013","27/02/2013"
6196,81,"CH",124,"19/01/2014","04/03/2014"
6564,81,"CH",142,"22/06/2015","29/09/2015"
6240,71,"CH",125,"16/06/2014","04/10/2014"
6548,71,"CH",142,"22/06/2015","29/09/2015"
5854,479,"CH",116,"04/06/2012","30/09/2012"
5855,479,"CH",116,"04/06/2012","30/09/2012"
6017,479,"CH",116,"04/06/2012","30/09/2012"
6546,75,"CH",142,"22/06/2015","29/09/2015"
5907,80,"CH",118,"22/01/2013","27/02/2013"
6138,80,"CH",122,"18/06/2013","30/09/2013"
6551,80,"CH",142,"22/06/2015","29/09/2015"
6031,125,"CH",118,"22/01/2013","27/02/2013"
6221,79,"CH",125,"16/06/2014","04/10/2014"
5847,110,"CH",105,"25/06/2011","02/10/2011"
6158,110,"CH",124,"19/01/2014","04/03/2014"
5822,13,"CH",116,"04/06/2012","30/09/2012"
6142,13,"CH",124,"19/01/2014","04/03/2014"
6153,46,"CH",124,"19/01/2014","04/03/2014"
6552,58,"CH",142,"22/06/2015","29/09/2015"
6011,13,"CH",116,"04/06/2012","30/09/2012"
6831,172,"CH",164,"21/06/2017","20/09/2017"
6273,112,"CH",125,"16/06/2014","04/10/2014"
6209,24,"CH",125,"16/06/2014","04/10/2014"
6563,24,"CH",144,"02/02/2016","09/03/2016"
5908,165,"CH",118,"22/01/2013","27/02/2013"
6560,165,"CH",142,"22/06/2015","29/09/2015"
6045,481,"CH",122,"18/06/2013","30/09/2013"
6046,481,"CH",122,"18/06/2013","30/09/2013"
6137,481,"CH",124,"19/01/2014","04/03/2014"
6693,481,"CH",159,"23/06/2016","19/09/2016"
6764,57,"CH",164,"21/06/2017","20/09/2017"
6279,15,"CH",125,"16/06/2014","04/10/2014"
6900,15,"CH",166,"30/01/2018","14/03/2018"
6016,478,"CH",116,"04/06/2012","30/09/2012"
6015,85,"CH",116,"04/06/2012","30/09/2012"
6230,30,"CH",125,"16/06/2014","04/10/2014"
6067,39,"CH",122,"18/06/2013","30/09/2013"
6268,39,"CH",125,"16/06/2014","04/10/2014"
6836,617,"CH",164,"21/06/2017","20/09/2017"
6160,34,"CH",124,"19/01/2014","04/03/2014"
6170,179,"CH",124,"19/01/2014","04/03/2014"
6199,179,"CH",125,"16/06/2014","04/10/2014"
6378,179,"CH",142,"22/06/2015","29/09/2015"
6012,94,"CH",116,"04/06/2012","30/09/2012"
6780,94,"CH",164,"21/06/2017","20/09/2017"
6556,99,"CH",142,"22/06/2015","29/09/2015"
6554,83,"CH",142,"22/06/2015","29/09/2015"
6213,63,"CH",125,"16/06/2014","04/10/2014"
6261,63,"CH",125,"16/06/2014","04/10/2014"
6033,60,"CH",118,"22/01/2013","27/02/2013"
6565,154,"CH",139,"16/01/2015","05/03/2015"
6313,126,"CH",125,"16/06/2014","04/10/2014"
6690,126,"CH",159,"23/06/2016","19/09/2016"
6150,407,"CH",124,"19/01/2014","04/03/2014"
6272,407,"CH",125,"16/06/2014","04/10/2014"
6673,407,"CH",142,"22/06/2015","29/09/2015"
6385,616,"CH",139,"16/01/2015","05/03/2015"
6777,616,"CH",164,"21/06/2017","20/09/2017"
6660,618,"CH",142,"22/06/2015","29/09/2015"
1729,47,"CH",40,"29/06/2001","26/07/2001"
6845,662,"CH",166,"30/01/2018","14/03/2018"
6884,47,"CH",164,"21/06/2017","20/09/2017"
6557,36,"CH",142,"22/06/2015","29/09/2015"
6857,1,"CH",166,"30/01/2018","14/03/2018"
6568,605,"CH",142,"22/06/2015","29/09/2015"
6571,13,"CH",142,"22/06/2015","29/09/2015"
6697,13,"CH",159,"23/06/2016","19/09/2016"
6645,27,"CH",144,"02/02/2016","09/03/2016"
6909,8,"CH",166,"30/01/2018","14/03/2018"
6859,2,"CH",166,"30/01/2018","14/03/2018"
1869,83,"CH",30,"06/06/2003","02/09/2003"
2991,83,"CH",31,"12/12/2003","14/01/2004"
2986,69,"CH",31,"12/12/2003","14/01/2004"
3694,69,"CH",35,"18/12/2004","12/01/2005"
1762,2,"CH",41,"11/07/2002","02/10/2002"
2990,63,"CH",32,"17/05/2004","29/05/2004"
5123,63,"CH",82,"14/06/2007","16/09/2007"
1042,165,"CH",21,"24/06/1996","11/08/1996"
1605,40,"CH",39,"25/07/2000","13/08/2000"
1607,40,"CH",40,"29/06/2001","26/07/2001"
5533,51,"CH",103,"12/02/2010","19/03/2010"
4961,51,"CH",75,"12/06/2006","02/09/2006"
1750,7,"CH",41,"11/07/2002","02/10/2002"
2960,60,"CH",30,"06/06/2003","02/09/2003"
1722,125,"CH",40,"29/06/2001","26/07/2001"
4941,39,"CH",75,"12/06/2006","02/09/2006"
5497,98,"CH",92,"08/06/2009","18/09/2009"
3490,28,"CH",35,"18/12/2004","12/01/2005"
1864,30,"CH",30,"06/06/2003","02/09/2003"
1669,30,"CH",40,"29/06/2001","26/07/2001"
4890,24,"CH",75,"12/06/2006","02/09/2006"
4939,4,"CH",75,"12/06/2006","02/09/2006"
5462,4,"CH",92,"08/06/2009","18/09/2009"
5163,36,"CH",82,"14/06/2007","16/09/2007"
1698,54,"CH",40,"29/06/2001","26/07/2001"
3453,56,"CH",34,"30/05/2004","02/09/2004"
5607,109,"CH",104,"30/06/2010","10/09/2010"
3456,109,"CH",34,"30/05/2004","02/09/2004"
5562,8,"CH",103,"12/02/2010","19/03/2010"
3089,140,"CH",35,"18/12/2004","12/01/2005"
5537,68,"CH",92,"08/06/2009","18/09/2009"
4954,99,"CH",75,"12/06/2006","02/09/2006"
1731,80,"CH",41,"11/07/2002","02/10/2002"
3497,1,"CH",37,"26/05/2005","11/09/2005"
3608,1,"CH",37,"26/05/2005","11/09/2005"
5595,477,"CH",105,"25/06/2011","02/10/2011"
5832,477,"CH",112,"22/01/2012","28/02/2012"
5775,173,"CH",105,"25/06/2011","02/10/2011"
5903,173,"CH",116,"04/06/2012","30/09/2012"
5283,92,"CH",90,"30/12/2008","03/03/2009"
3594,5,"CH",37,"26/05/2005","11/09/2005"
5195,5,"CH",85,"08/01/2008","21/02/2008"
3087,16,"CH",34,"30/05/2004","02/09/2004"
3567,58,"CH",35,"18/12/2004","12/01/2005"
5786,3,"CH",105,"25/06/2011","02/10/2011"
4896,88,"CH",75,"12/06/2006","02/09/2006"
5586,79,"CH",104,"30/06/2010","10/09/2010"
5602,79,"CH",104,"30/06/2010","10/09/2010"
5275,79,"CH",87,"10/07/2008","07/09/2008"
4860,54,"CH",75,"12/06/2006","02/09/2006"
5262,66,"CH",85,"08/01/2008","21/02/2008"
6027,36,"CH",118,"22/01/2013","27/02/2013"
5339,9,"CH",92,"08/06/2009","18/09/2009"
5541,43,"CH",103,"12/02/2010","19/03/2010"
5333,28,"CH",92,"08/06/2009","18/09/2009"
5516,34,"CH",92,"08/06/2009","18/09/2009"
2978,82,"CH",30,"06/06/2003","02/09/2003"
1877,125,"CH",30,"06/06/2003","02/09/2003"
3595,95,"CH",37,"26/05/2005","11/09/2005"
4964,57,"CH",75,"12/06/2006","02/09/2006"
5534,86,"CH",103,"12/02/2010","19/03/2010"
4861,75,"CH",75,"12/06/2006","02/09/2006"
5605,135,"CH",104,"30/06/2010","10/09/2010"
5828,135,"CH",105,"25/06/2011","02/10/2011"
5323,135,"CH",90,"30/12/2008","03/03/2009"
5292,59,"CH",90,"30/12/2008","03/03/2009"
5197,20,"CH",87,"10/07/2008","07/09/2008"
5343,3,"CH",92,"08/06/2009","18/09/2009"
5600,138,"CH",105,"25/06/2011","02/10/2011"
5785,60,"CH",112,"22/01/2012","28/02/2012"
5833,27,"CH",105,"25/06/2011","02/10/2011"
5450,27,"CH",92,"08/06/2009","18/09/2009"
5510,27,"CH",92,"08/06/2009","18/09/2009"
5846,62,"CH",116,"04/06/2012","30/09/2012"
5582,79,"CH",104,"30/06/2010","10/09/2010"
5561,168,"CH",104,"30/06/2010","10/09/2010"
5641,168,"CH",105,"25/06/2011","02/10/2011"
5777,168,"CH",112,"22/01/2012","28/02/2012"
5778,168,"CH",112,"22/01/2012","28/02/2012"
5220,168,"CH",85,"08/01/2008","21/02/2008"
5538,83,"CH",103,"12/02/2010","19/03/2010"
5657,83,"CH",105,"25/06/2011","02/10/2011"
5542,407,"CH",104,"30/06/2010","10/09/2010"
5518,478,"CH",92,"08/06/2009","18/09/2009"
5842,90,"CH",112,"22/01/2012","28/02/2012"
5596,125,"CH",104,"30/06/2010","10/09/2010"
5821,125,"CH",112,"22/01/2012","28/02/2012"
5850,125,"CH",112,"22/01/2012","28/02/2012"
5285,100,"CH",87,"10/07/2008","07/09/2008"
2968,55,"CH",30,"06/06/2003","02/09/2003"
5511,15,"CH",103,"12/02/2010","19/03/2010"
5319,134,"CH",90,"30/12/2008","03/03/2009"
5498,134,"CH",92,"08/06/2009","18/09/2009"
5906,155,"CH",116,"04/06/2012","30/09/2012"
5237,48,"CH",87,"10/07/2008","07/09/2008"
5508,48,"CH",92,"08/06/2009","18/09/2009"
5543,71,"CH",104,"30/06/2010","10/09/2010"
5768,71,"CH",105,"25/06/2011","02/10/2011"
5326,96,"CH",90,"30/12/2008","03/03/2009"
5527,477,"CH",103,"12/02/2010","19/03/2010"
5526,33,"CH",92,"08/06/2009","18/09/2009"
5608,77,"CH",104,"30/06/2010","10/09/2010"
5678,77,"CH",104,"30/06/2010","10/09/2010"
5853,77,"CH",116,"04/06/2012","30/09/2012"
5456,77,"CH",92,"08/06/2009","18/09/2009"
5539,481,"CH",103,"12/02/2010","19/03/2010"
5313,13,"CH",92,"08/06/2009","18/09/2009"
5521,13,"CH",92,"08/06/2009","18/09/2009"
5783,127,"CH",105,"25/06/2011","02/10/2011"
5532,127,"CH",92,"08/06/2009","18/09/2009"
5658,45,"CH",105,"25/06/2011","02/10/2011"
5771,47,"CH",112,"22/01/2012","28/02/2012"
5290,62,"CH",87,"10/07/2008","07/09/2008"
5549,63,"CH",103,"12/02/2010","19/03/2010"
5849,63,"CH",112,"22/01/2012","28/02/2012"
5650,160,"CH",105,"25/06/2011","02/10/2011"
5519,490,"CH",92,"08/06/2009","18/09/2009"
5782,174,"CH",105,"25/06/2011","02/10/2011"
5585,24,"CH",105,"25/06/2011","02/10/2011"
5835,24,"CH",105,"25/06/2011","02/10/2011"
5573,74,"CH",103,"12/02/2010","19/03/2010"
6573,129,"CH",142,"22/06/2015","29/09/2015"
5830,67,"CH",105,"25/06/2011","02/10/2011"
5902,111,"CH",116,"04/06/2012","30/09/2012"
5686,159,"CH",105,"25/06/2011","02/10/2011"
5827,2,"CH",112,"22/01/2012","28/02/2012"
5685,14,"CH",105,"25/06/2011","02/10/2011"
5630,69,"CH",105,"25/06/2011","02/10/2011"
5765,69,"CH",105,"25/06/2011","02/10/2011"
5682,15,"CH",105,"25/06/2011","02/10/2011"
5606,154,"CH",104,"30/06/2010","10/09/2010"
5766,68,"CH",105,"25/06/2011","02/10/2011"
5784,126,"CH",105,"25/06/2011","02/10/2011"
5905,43,"CH",116,"04/06/2012","30/09/2012"
5773,178,"CH",105,"25/06/2011","02/10/2011"
5625,165,"CH",104,"30/06/2010","10/09/2010"
5624,481,"CH",105,"25/06/2011","02/10/2011"
5824,75,"CH",112,"22/01/2012","28/02/2012"
6023,58,"CH",118,"22/01/2013","27/02/2013"
5787,9,"CH",112,"22/01/2012","28/02/2012"
6140,112,"CH",124,"19/01/2014","04/03/2014"
5844,478,"CH",112,"22/01/2012","28/02/2012"
6155,478,"CH",124,"19/01/2014","04/03/2014"
1494,137,"CH",28,"02/07/1999","26/09/1999"
1801,137,"CH",41,"11/07/2002","02/10/2002"
1042,-3,"FLOAT",22,"01/07/1997","28/08/1997"
1042,14,"XF",21,"24/06/1996","11/08/1996"
1042,63,"BrF",39,"25/07/2000","13/08/2000"
1042,63,"BrF",23,"20/12/1997","28/03/1998"
1042,63,"BrF",25,"20/06/1998","27/09/1998"
1042,63,"BrF",26,"12/01/1999","29/01/1999"
1042,63,"BrF",27,"09/04/1999","04/05/1999"
1042,63,"BrF",28,"02/07/1999","26/09/1999"
1042,63,"BrF",40,"29/06/2001","26/07/2001"
1042,63,"BrF",41,"11/07/2002","02/10/2002"
1042,63,"BrF",30,"06/06/2003","02/09/2003"
1042,63,"BrF",34,"30/05/2004","02/09/2004"
1042,63,"BrF",32,"17/05/2004","29/05/2004"
1042,63,"BrF",35,"18/12/2004","12/01/2005"
1042,63,"BrF",31,"12/12/2003","14/01/2004"
1042,63,"BrF",37,"26/05/2005","11/09/2005"
1042,63,"BrF",75,"12/06/2006","02/09/2006"
1042,63,"BrF",77,"06/01/2007","29/01/2007"
1042,63,"BrF",90,"30/12/2008","03/03/2009"
1042,63,"BrF",82,"14/06/2007","16/09/2007"
1042,63,"BrF",85,"08/01/2008","21/02/2008"
1042,63,"BrF",87,"10/07/2008","07/09/2008"
1042,63,"BrF",92,"08/06/2009","18/09/2009"
1042,63,"BrF",104,"30/06/2010","10/09/2010"
1042,63,"BrF",105,"25/06/2011","02/10/2011"
1042,63,"BrF",103,"12/02/2010","19/03/2010"
1042,63,"BrF",116,"04/06/2012","30/09/2012"
1042,63,"BrF",112,"22/01/2012","28/02/2012"
1042,63,"BrF",118,"22/01/2013","27/02/2013"
1042,63,"ABX",122,"18/06/2013","30/09/2013"
1042,63,"BrF",54,"11/11/2005","11/12/2005"
1042,63,"AB",124,"19/01/2014","04/03/2014"
1042,63,"H",125,"16/06/2014","04/10/2014"
1042,63,"AB",142,"22/06/2015","29/09/2015"
1042,63,"ABX",144,"02/02/2016","09/03/2016"
1042,171,"XF",21,"24/06/1996","11/08/1996"
1494,74,"XF",28,"02/07/1999","26/09/1999"
1494,140,"BrM",40,"29/06/2001","26/07/2001"
1494,140,"BrM",41,"11/07/2002","02/10/2002"
1494,140,"BrM",30,"06/06/2003","02/09/2003"
1494,140,"BrM",34,"30/05/2004","02/09/2004"
1494,140,"BrM",32,"17/05/2004","29/05/2004"
1494,140,"BrM",35,"18/12/2004","12/01/2005"
1494,140,"BrM",31,"12/12/2003","14/01/2004"
1494,140,"BrM",37,"26/05/2005","11/09/2005"
1494,140,"BrM",75,"12/06/2006","02/09/2006"
1494,140,"BrM",77,"06/01/2007","29/01/2007"
1494,140,"BrM",90,"30/12/2008","03/03/2009"
1494,140,"BrM",82,"14/06/2007","16/09/2007"
1494,140,"BrM",85,"08/01/2008","21/02/2008"
1494,140,"BrM",87,"10/07/2008","07/09/2008"
1494,140,"BrM",92,"08/06/2009","18/09/2009"
1494,140,"BrM",104,"30/06/2010","10/09/2010"
1494,140,"BrM",105,"25/06/2011","02/10/2011"
1494,140,"BrM",103,"12/02/2010","19/03/2010"
1494,140,"BrM",116,"04/06/2012","30/09/2012"
1494,140,"BrM",112,"22/01/2012","28/02/2012"
1494,140,"BrM",118,"22/01/2013","27/02/2013"
1494,140,"BrM",122,"18/06/2013","30/09/2013"
1494,140,"BrM",54,"11/11/2005","11/12/2005"
1494,140,"BrM",124,"19/01/2014","04/03/2014"
1494,140,"BrM",125,"16/06/2014","04/10/2014"
1494,140,"BrM",139,"16/01/2015","05/03/2015"
1605,1,"BrF",116,"04/06/2012","30/09/2012"
1605,8,"BrF",41,"11/07/2002","02/10/2002"
1605,8,"BrF",30,"06/06/2003","02/09/2003"
1605,8,"BrF",34,"30/05/2004","02/09/2004"
1605,8,"BrF",32,"17/05/2004","29/05/2004"
1605,8,"BrF",35,"18/12/2004","12/01/2005"
1605,8,"BrF",31,"12/12/2003","14/01/2004"
1605,8,"BrF",37,"26/05/2005","11/09/2005"
1605,8,"BrF",75,"12/06/2006","02/09/2006"
1605,8,"BrF",77,"06/01/2007","29/01/2007"
1605,8,"BrF",90,"30/12/2008","03/03/2009"
1605,8,"BrF",82,"14/06/2007","16/09/2007"
1605,8,"BrF",85,"08/01/2008","21/02/2008"
1605,8,"BrF",87,"10/07/2008","07/09/2008"
1605,8,"BrF",92,"08/06/2009","18/09/2009"
1605,8,"BrF",104,"30/06/2010","10/09/2010"
1605,8,"BrF",105,"25/06/2011","02/10/2011"
1605,8,"BrF",103,"12/02/2010","19/03/2010"
1605,8,"BrF",116,"04/06/2012","30/09/2012"
1605,8,"BrF",118,"22/01/2013","27/02/2013"
1605,8,"BrF",112,"22/01/2012","28/02/2012"
1605,8,"H",122,"18/06/2013","30/09/2013"
1605,8,"BrF",54,"11/11/2005","11/12/2005"
1605,8,"H",124,"19/01/2014","04/03/2014"
1605,8,"H",125,"16/06/2014","04/10/2014"
1605,8,"ABX",139,"16/01/2015","05/03/2015"
1605,40,"ABX",40,"29/06/2001","26/07/2001"
1607,13,"BrM",34,"30/05/2004","02/09/2004"
1607,13,"BrM",32,"17/05/2004","29/05/2004"
1607,13,"BrM",35,"18/12/2004","12/01/2005"
1607,13,"BrM",31,"12/12/2003","14/01/2004"
1607,13,"BrM",37,"26/05/2005","11/09/2005"
1607,13,"BrM",75,"12/06/2006","02/09/2006"
1607,13,"BrM",77,"06/01/2007","29/01/2007"
1607,13,"BrM",90,"30/12/2008","03/03/2009"
1607,13,"BrM",82,"14/06/2007","16/09/2007"
1607,13,"BrM",85,"08/01/2008","21/02/2008"
1607,13,"BrM",87,"10/07/2008","07/09/2008"
1607,13,"BrM",92,"08/06/2009","18/09/2009"
1607,13,"BrM",104,"30/06/2010","10/09/2010"
1607,13,"BrM",105,"25/06/2011","02/10/2011"
1607,13,"BrM",103,"12/02/2010","19/03/2010"
1607,13,"BrM",116,"04/06/2012","30/09/2012"
1607,13,"BrM",118,"22/01/2013","27/02/2013"
1607,13,"BrM",112,"22/01/2012","28/02/2012"
1607,13,"BrM",122,"18/06/2013","30/09/2013"
1607,13,"BrM",54,"11/11/2005","11/12/2005"
1607,13,"ABX",124,"19/01/2014","04/03/2014"
1607,13,"BrM",125,"16/06/2014","04/10/2014"
1607,13,"BrM",139,"16/01/2015","05/03/2015"
1607,40,"FL",40,"29/06/2001","26/07/2001"
1607,40,"ABX",41,"11/07/2002","02/10/2002"
1660,8,"OFL",41,"11/07/2002","02/10/2002"
