"mum_FPID" "id" "mum" "dad" "p" "FPID" "O_Terr" "dad_FPID" "MumStatus" "mum_Terr"
"1578" "6068_164" "6738" "6068" "5826" "1" 164 47.2 "5826_164" "Dom" 47.2
"1579" "608_21" "1026" "608" "510" "1" 21 42 "510_21" "Sub" 42
"1580" "608_23" "1275" "608" "510" "1" 23 42 "510_23" "Sub" 42
"1581" "6138_159" "6703" "6138" "5513" "1" 159 33 "5513_159" "Dom" 33
"1582" "6138_164" "6884" "6138" "6570" "1" 164 33 "6570_164" "Dom" 33
"1583" "6139_159" "6692" "6139" "6018" "1" 159 51.2 "6018_159" "Dom" 51.2
"1584" "6139_161" "6731" "6139" "6018" "0.999" 161 51.2 "6018_161" "Dom" 51.2
"1585" "6139_164" "6741" "6139" "6018" "1" 164 51.2 "6018_164" "Dom" 51.2
"1586" "6139_166" "6854" "6139" "6018" "1" 166 51.2 "6018_166" "Dom" 51.2
"1587" "6143_159" "6694" "6143" "3089" "1" 159 58 "3089_159" "Dom" 58
"1588" "6143_164" "6838" "6143" "3089" "1" 164 58 "3089_164" "Dom" 58
"1589" "6145_159" "6762" "6145" "5588" "1" 159 30 "5588_159" "Dom" 30
"1590" "6145_159" "6671" "6145" "5588" "1" 159 30 "5588_159" "Dom" 30
"1591" "6159_142" "6557" "6159" "5679" "1" 142 26.5 "5679_142" "Dom" 26.5
"1592" "6159_164" "6839" "6159" "6559" "1" 164 26.5 "6559_164" "Dom" 26.5
"1593" "6160_164" "6872" "6160" "5679" "1" 164 20 "5679_164" "Dom" 20
"1594" "6161_164" "6771" "6161" "6163" "1" 164 35.1 "6163_164" "Sub" 35.1
"1595" "6161_166" "6855" "6161" "6163" "1" 166 35.1 "6163_166" "Sub" 35.1
"1596" "6162_161" "6732" "6162" "4860" "1" 161 50 "4860_161" "Sub" 50
"1597" "6168_159" "6664" "6168" "6146" "1" 159 139 "6146_159" "Dom" 139
"1598" "6169_164" "6786" "6169" "6170" "1" 164 94.2 "6170_164" "Dom" 94.2
"1599" "6174_164" "6875" "6174" "5291" "0.998" 164 110 "5291_164" "Dom" 1.1
"1600" "6174_164" "6875" "6174" "5291" "0.998" 164 110 "5291_164" "Dom" 110
"1601" "6181_142" "6659" "6181" "4872" "1" 142 64 "4872_142" "Dom" 64
"1602" "6182_142" "6553" "6182" "5283" "1" 142 59.1 "5283_142" "Dom" 59.1
"1603" "6185_164" "6759" "6185" "3486" "0.999" 164 66 "3486_164" "Dom" 66
"1604" "6185_166" "6868" "6185" "6710" "1" 166 66 "6710_166" "Dom" 66
"1605" "6186_161" "6773" "6186" "2974" "0.999" 161 77 "2974_161" "Dom" 77
"1606" "6186_164" "6841" "6186" "6384" "1" 164 77 "6384_164" "Dom" 77
"1607" "6186_166" "6840" "6186" "6384" "0.999" 166 77.2 "6384_166" "Dom" 77.2
"1608" "6186_166" "6840" "6186" "6384" "0.999" 166 77.2 "6384_166" "Dom" 77
"1609" "6187_166" "6856" "6187" "6213" "1" 166 46.1 "6213_166" "Dom" 46.1
"1610" "6187_166" "6856" "6187" "6213" "1" 166 46.1 "6213_166" "Dom" 46
"1611" "6188_166" "6861" "6188" "6574" "1" 166 86.1 "6574_166" "Dom" 86.1
"1612" "6191_159" "6677" "6191" "5855" "0.998" 159 47.1 "5855_159" "Dom" 47.1
"1613" "6191_159" "6677" "6191" "5855" "0.998" 159 47.1 "5855_159" "Dom" 50
"1614" "6191_164" "6873" "6191" "6163" "0.992" 164 47.1 "6163_164" "Dom" 47.1
"1615" "6194_142" "6644" "6194" "5855" "0.999" 142 34.5 "5855_142" "Dom" 34.5
"1616" "6195_166" "6851" "6195" "6689" "0.991" 166 73 "6689_166" "Dom" 73
"1617" "6199_159" "6707" "6199" "6011" "0.999" 159 11 "6011_159" "Dom" 11
"1618" "6211_142" "6574" "6211" "6011" "1" 142 30.2 "6011_142" "Dom" 30.2
"1619" "6211_164" "6775" "6211" "6231" "1" 164 30.2 "6231_164" "Dom" 30.2
"1620" "6211_164" "6775" "6211" "6231" "1" 164 30.2 "6231_164" "Dom" 30
"1621" "6214_144" "6656" "6214" "5291" "1" 144 45 "5291_144" "Dom" 45
"1622" "6214_159" "6708" "6214" "5291" "1" 159 45 "5291_159" "Dom" 45
"1623" "6214_159" "6740" "6214" "5291" "1" 159 45 "5291_159" "Dom" 45
"1624" "6214_164" "6757" "6214" "5291" "1" 164 45 "5291_164" "Dom" 45
"1625" "6215_164" "6745" "6215" "6144" "1" 164 1 "6144_164" "Dom" 1
"1626" "6215_166" "6857" "6215" "6144" "1" 166 1 "6144_166" "Dom" 1
"1627" "6217_142" "6568" "6217" "6024" "1" 142 27.1 "6024_142" "Dom" 27.1
"1628" "6229_142" "6571" "6229" "6155" "1" 142 8 "6155_142" "Dom" 8
"1629" "6229_142" "6571" "6229" "6155" "1" 142 8 "6155_142" "Dom" 59.2
"1630" "6229_159" "6697" "6229" "6155" "0.871" 159 8 "6155_159" "Dom" 8
"1631" "6229_159" "6702" "6229" "6155" "1" 159 8 "6155_159" "Dom" 8
"1632" "6233_166" "6860" "6233" "5639" "1" 166 116 "5639_166" "Dom" 116
"1633" "627_19" "892" "627" "549" "1" 19 106 "549_19" "Dom" 51
"1634" "627_19" "892" "627" "549" "1" 19 106 "549_19" "Dom" 106
"1635" "627_28" "1570" "627" "467" "1" 28 88.1 "467_28" "Sub" 88.1
"1636" "6272_164" "6887" "6272" "6221" "1" 164 55.1 "6221_164" "Dom" 55.1
"1637" "6272_164" "6763" "6272" "6221" "1" 164 55.1 "6221_164" "Dom" 55.1
"1638" "6274_159" "6695" "6274" NA "0.596" 159 33.1 "NA_159" "Dom" 33.1
"1639" "628_17" "521" "628" "498" "0.827" 17 52 "498_17" "Dom" 52
"1640" "628_19" "871" "628" NA "0.679" 19 52 "NA_19" "Dom" 52
"1641" "628_22" "1207" "628" "1041" "0.986" 22 52 "1041_22" "Dom" 52
"1642" "628_25" "1361" "628" "1041" "1" 25 52 "1041_25" "Dom" 52
"1643" "628_28" "1488" "628" NA "0.613" 28 52 "NA_28" "Dom" 52
"1644" "628_41" "1765" "628" "1358" "1" 41 52 "1358_41" "Dom" 52
"1645" "630_22" "1360" "630" "1041" "1" 22 53.1 "1041_22" "zDead" 53.1
"1646" "635_21" "1225" "635" "636" "1" 21 70 "636_21" "Dom" 70
"1647" "635_23" "1288" "635" "636" "1" 23 70 "636_23" "Dom" 70
"1648" "6373_142" "6547" "6373" "3087" "1" 142 21 "3087_142" "Sub" 21
"1649" "6373_144" "6645" "6373" "3087" "1" 144 21 "3087_144" "Sub" 21
"1650" "6377_164" "6774" "6377" "6651" "1" 164 92 "6651_164" "Dom" 92
"1651" "6377_166" "6908" "6377" "6651" "1" 166 92 "6651_166" "Dom" 92
"1652" "6378_164" "6768" "6378" "5822" "1" 164 56 "5822_164" "Dom" 57.1
"1653" "6378_164" "6768" "6378" "5822" "1" 164 56 "5822_164" "Dom" 56
"1654" "6378_164" "6767" "6378" "5822" "1" 164 56 "5822_164" "Dom" 57.1
"1655" "6378_164" "6767" "6378" "5822" "1" 164 56 "5822_164" "Dom" 56
"1656" "639_25" "1517" "639" "208" "0.999" 25 101.1 "208_25" "Dom" 101.1
"1657" "639_25" "3844" "639" "1028" "0.628" 25 101.1 "1028_25" "Dom" 101.1
"1658" "639_30" "1882" "639" "1610" "1" 30 101.1 "1610_30" "zDead" 101.1
"1659" "639_39" "1611" "639" "1028" "1" 39 101.1 "1028_39" "Dom" 101.1
"1660" "639_40" "1728" "639" "1610" "1" 40 101.1 "1610_40" "Dom" 101.1
"1661" "64_16" "528" "64" "178" "1" 16 71 "178_16" "Dom" 71
"1662" "64_17" "527" "64" "178" "1" 17 71 "178_17" "Dom" 71
"1663" "64_17" "912" "64" "178" "1" 17 71 "178_17" "Dom" 71
"1664" "64_21" "4260" "64" "637" "0.998" 21 71 "637_21" "Dom" 71
"1665" "641_21" "4257" "641" NA "0.639" 21 72 "NA_21" "Sub" 72
"1666" "641_21" "1056" "641" "637" "1" 21 72 "637_21" "Sub" 72
"1667" "641_21" "1175" "641" "637" "1" 21 72 "637_21" "Sub" 72
"1668" "641_22" "1241" "641" "637" "1" 22 72 "637_22" "Sub" 72
"1669" "641_23" "1302" "641" "637" "1" 23 72 "637_23" "Sub" 72
"1670" "6551_164" "6755" "6551" "5292" "1" 164 140 "5292_164" "Dom" 140
"1671" "6551_166" "6925" "6551" "6167" "0.999" 166 140 "6167_166" "Dom" 140
"1672" "6554_164" "6750" "6554" "5779" "1" 164 41.1 "5779_164" "Dom" 41.1
"1673" "6568_164" "6832" "6568" "5523" "1" 164 43 "5523_164" "Dom" 43
"1674" "6568_166" "6892" "6568" "5523" "1" 166 43 "5523_166" "Dom" 43
"1675" "663_17" "942" "663" NA "0.78" 17 74.1 "NA_17" "Dom" 102
"1676" "663_17" "942" "663" NA "0.78" 17 74.1 "NA_17" "Dom" 112
"1677" "663_17" "942" "663" NA "0.78" 17 74.1 "NA_17" "Dom" 46
"1678" "663_17" "942" "663" NA "0.78" 17 74.1 "NA_17" "Dom" 74.1
"1679" "663_28" "1568" "663" "1154" "1" 28 88.1 "1154_28" "Dom" 88.1
"1680" "6647_164" "6844" "6647" "3486" "1" 164 81 "3486_164" "Dom" 81
"1681" "6652_164" "6766" "6652" "6166" "1" 164 49 "6166_164" "Dom" 49
"1682" "6656_164" "6758" "6656" "6761" "1" 164 77.2 "6761_164" "Dom" 77.2
"1683" "6657_164" "6781" "6657" "6651" "1" 164 104 "6651_164" "Dom" 104
"1684" "6659_166" "6909" "6659" "6701" "0.999" 166 5 "6701_166" "Dom" 5
"1685" "666_22" "1233" "666" "916" "1" 22 102 "916_22" "Dom" 102
"1686" "666_28" "1498" "666" "1028" "1" 28 102 "1028_28" "Dom" 102
"1687" "666_40" "1727" "666" "1171" "1" 40 102 "1171_40" "Dom" 102
"1688" "6670_164" "6834" "6670" "5821" "1" 164 112 "5821_164" "Dom" 112
"1689" "6673_164" "6864" "6673" "6193" "1" 164 15 "6193_164" "Dom" 15
"1690" "6690_166" "6859" "6690" "6385" "1" 166 1.1 "6385_166" "Dom" 1.1
"1691" "670_23" "1296" "670" "1211" "1" 23 73 "1211_23" "Dom" 73
"1692" "670_28" "1499" "670" "1381" "1" 28 73 "1381_28" "Dom" 73
"1693" "6700_166" "6894" "6700" "6645" "1" 166 7 "6645_166" "Dom" 7
"1694" "671_17" "844" "671" "208" "1" 17 101.1 "208_17" "Dom" 101.1
"1695" "6727_164" "6742" "6727" "5590" "0.876" 164 29 "5590_164" "Sub" 29
"1696" "6737_166" "6876" "6737" "5821" "1" 166 39 "5821_166" "Dom" 39
"1697" "675_21" "1197" "675" "846" "0.999" 21 88 "846_21" "Dom" 88
"1698" "675_21" "1057" "675" "549" "0.999" 21 88 "549_21" "Dom" 88
"1699" "675_21" "1060" "675" "549" "0.99" 21 88 "549_21" "Dom" 88
"1700" "675_22" "3829" "675" "846" "1" 22 88 "846_22" "Dom" 88
"1701" "677_17" "937" "677" "673" "1" 17 95.1 "673_17" "Dom" 95.1
"1702" "677_21" "1173" "677" "673" "0.996" 21 95 "673_21" "Dom" 95
"1703" "677_22" "1304" "677" "1168" "0.95" 22 95 "1168_22" "Dom" 95
"1704" "677_28" "1533" "677" "1028" "1" 28 95 "1028_28" "Dom" 95
"1705" "679_22" "1382" "679" "477" "0.945" 22 73 "477_22" "U" 73
"1706" "679_22" "1269" "679" "477" "0.599" 22 73 "477_22" "U" 73
"1707" "6849_166" "6866" "6849" "6170" "0.859" 166 103.1 "6170_166" "Sub" 103.1
"1708" "71_16" "670" "71" NA "0.604" 16 101.1 "NA_16" "zDead" 101.1
"1709" "71_16" "671" "71" "208" "0.93" 16 101.1 "208_16" "zDead" 101.1
"1710" "774_21" "1183" "774" "864" "1" 21 82 "864_21" "Dom" 82
"1711" "774_21" "1176" "774" "633" "0.996" 21 82 "633_21" "Dom" 82
"1712" "774_21" "1242" "774" "633" "0.999" 21 82 "633_21" "Dom" 82
"1713" "774_23" "1245" "774" "857" "0.981" 23 82 "857_23" "Dom" 82
"1714" "774_25" "3946" "774" "1198" "1" 25 82 "1198_25" "Dom" 82
"1715" "774_27" "1424" "774" "1198" "1" 27 82 "1198_27" "Dom" 82
"1716" "774_39" "1597" "774" "1198" "1" 39 82 "1198_39" "Dom" 82
"1717" "78_16" "472" "78" "77" "0.525" 16 44 "77_16" "Dom" 44
"1718" "79_16" "555" "79" "465" "0.322" 16 44 "465_16" "zDead" 44
"1719" "792_17" "924" "792" "494" "1" 17 51 "494_17" "U" 51
"1720" "792_17" "627" "792" "494" "0.447" 17 51 "494_17" "U" 51
"1721" "794_17" "842" "794" "609" "1" 17 31 "609_17" "Dom" 31
"1722" "794_21" "1052" "794" "549" "0.972" 21 31 "549_21" "Dom" 31
"1723" "799_14" "451" "799" NA "0.304" 14 29 "NA_14" "Dom" 29
"1724" "799_14" "500" "799" NA "0.389" 14 29 "NA_14" "Dom" 29
"1725" "800_14" "450" "800" NA "0.477" 14 78 "NA_14" "Dom" 78
"1726" "800_14" "439" "800" "42" "0.697" 14 78 "42_14" "Dom" 78
"1727" "800_16" "598" "800" NA "0.368" 16 78 "NA_16" "zDead" 78
"1728" "82_16" "509" "82" NA "0.405" 16 88 "NA_16" "zDead" 88
"1729" "82_16" "549" "82" "331" "0.913" 16 88 "331_16" "zDead" 88
"1730" "82_16" "675" "82" NA "0.473" 16 88 "NA_16" "zDead" 88
"1731" "82_16" "550" "82" "51" "0.764" 16 88 "51_16" "zDead" 88
"1732" "823_19" "867" "823" "562" "0.999" 19 8 "562_19" "Dom" 8
"1733" "823_21" "1016" "823" "562" "1" 21 8 "562_21" "Dom" 8
"1734" "823_25" "1485" "823" "562" "1" 25 8 "562_25" "Dom" 8
"1735" "823_28" "1560" "823" "499" "1" 28 8 "499_28" "Dom" 8
"1736" "823_40" "1620" "823" "1268" "1" 40 8 "1268_40" "Dom" 8
"1737" "825_21" "4258" "825" "602" "0.564" 21 24 "602_21" "Dom" 24
"1738" "825_23" "1286" "825" "672" "1" 23 24 "672_23" "Dom" 24
"1739" "825_25" "1417" "825" "672" "0.998" 25 24 "672_25" "Dom" 24
"1740" "825_28" "1537" "825" "1286" "1" 28 24 "1286_28" "Dom" 24
"1741" "825_30" "1858" "825" "1611" "1" 30 24 "1611_30" "Dom" 24
"1742" "826_22" "1228" "826" "1212" "0.998" 22 33.1 "1212_22" "Sub" 33.1
"1743" "826_26" "1501" "826" "216" "0.987" 26 33.1 "216_26" "Dom" 33.1
"1744" "826_28" "1521" "826" "1213" "0.997" 28 33.1 "1213_28" "Dom" 33.1
"1745" "826_39" "1590" "826" "1274" "1" 39 33.1 "1274_39" "Dom" 33.1
"1746" "826_41" "1668" "826" "1213" "1" 41 33.1 "1213_41" "Dom" 33.1
"1747" "826_41" "1747" "826" "1590" "1" 41 33.1 "1590_41" "Dom" 33.1
"1748" "827_21" "1032" "827" "606" "1" 21 46 "606_21" "Dom" 46
"1749" "827_21" "1246" "827" "176" "0.5" 21 46 "176_21" "Dom" 46
"1750" "827_22" "3785" "827" "176" "0.817" 22 46 "176_22" "Dom" 46
"1751" "832_22" "1356" "832" "1041" "1" 22 56 "1041_22" "Dom" 56
"1752" "832_25" "1394" "832" "1041" "0.999" 25 56 "1041_25" "Dom" 56
"1753" "832_30" "1869" "832" "1604" "1" 30 56 "1604_30" "Dom" 56
"1754" "832_31" "2991" "832" "1435" "1" 31 56 "1435_31" "Dom" 56
"1755" "832_40" "1618" "832" "1435" "1" 40 56 "1435_40" "Dom" 56
"1756" "832_40" "1892" "832" "1534" "1" 40 56 "1534_40" "Dom" 56
"1757" "833_28" "4057" "833" "497" "1" 28 7 "497_28" "Dom" 7
"1758" "835_21" "1062" "835" "860" "1" 21 51.1 "860_21" "Dom" 51.1
"1759" "835_22" "1226" "835" "1165" "1" 22 51.1 "1165_22" "Dom" 51.1
"1760" "835_28" "1493" "835" "1031" "1" 28 51.1 "1031_28" "Dom" 51.1
"1761" "838_22" "1224" "838" "215" "0.86" 22 18 "215_22" "U" 18
"1762" "840_22" "3754" "840" "495" "1" 22 15 "495_22" "Dom" 15
"1763" "840_25" "1409" "840" "597" "1" 25 15 "597_25" "Dom" 15
"1764" "840_27" "1511" "840" "597" "1" 27 15 "597_27" "Dom" 15
"1765" "840_28" "3976" "840" "597" "1" 28 15 "597_28" "Dom" 15
"1766" "840_40" "1623" "840" "497" "1" 40 15 "497_40" "Dom" 15
"1767" "840_41" "1733" "840" "1187" "1" 41 15 "1187_41" "Dom" 15
"1768" "840_41" "1661" "840" "911" "0.999" 41 15 "911_41" "Dom" 15
"1769" "845_22" "1208" "845" "941" "0.887" 22 93 "941_22" "Dom" 93
"1770" "845_25" "1398" "845" "674" "1" 25 93 "674_25" "Dom" 93
"1771" "845_25" "1399" "845" "674" "1" 25 93 "674_25" "Dom" 93
"1772" "845_28" "1494" "845" "1276" "1" 28 93 "1276_28" "Dom" 93
"1773" "845_40" "1751" "845" "1276" "1" 40 93 "1276_40" "Dom" 93
"1774" "845_40" "1613" "845" "1276" "1" 40 93 "1276_40" "Dom" 93
"1775" "845_40" "1681" "845" "1276" "1" 40 93 "1276_40" "Dom" 93
"1776" "845_41" "1801" "845" "1276" "1" 41 93 "1276_41" "Dom" 93
"1777" "845_41" "1680" "845" "1276" "1" 41 93 "1276_41" "Dom" 93
"1778" "845_75" "4893" "845" "1276" "1" 75 93 "1276_75" "Dom" 93
"1779" "848_28" "1584" "848" "1370" "0.999" 28 36 "1370_28" "U" 36
"1780" "853_19" "1018" "853" "1862" "1" 19 54 "1862_19" "Dom" 54
"1781" "853_21" "1050" "853" "865" "1" 21 54 "865_21" "Dom" 54
"1782" "853_22" "1357" "853" "865" "1" 22 54 "865_22" "Dom" 54
"1783" "853_22" "3794" "853" "634" "0.898" 22 54 "634_22" "Dom" 54
"1784" "853_25" "1534" "853" "865" "1" 25 54 "865_25" "Dom" 54
"1785" "853_28" "1435" "853" "865" "1" 28 54 "865_28" "Dom" 54
"1786" "853_39" "1592" "853" "629" "0.999" 39 54 "629_39" "zDead" 54
"1787" "855_21" "1154" "855" "877" "0.996" 21 63 "877_21" "Dom" 63
"1788" "855_22" "1272" "855" "854" "0.998" 22 63 "854_22" "Dom" 63
"1789" "855_22" "1271" "855" "854" "0.999" 22 63 "854_22" "Dom" 63
"1790" "858_21" "1051" "858" "857" "1" 21 62 "857_21" "Dom" 62
"1791" "858_39" "1617" "858" "1063" "1" 39 62 "1063_39" "Dom" 62
"1792" "858_40" "1718" "858" "1533" "1" 40 62 "1533_40" "Dom" 62
"1793" "859_23" "1405" "859" "929" "0.999" 23 10 "929_23" "Dom" 10
"1794" "859_39" "1576" "859" "929" "1" 39 10 "929_39" "zDead" 10
"1795" "862_21" "1199" "862" "854" "0.996" 21 64 "854_21" "Dom" 64
"1796" "862_21" "1185" "862" "854" "0.995" 21 64 "854_21" "Dom" 64
"1797" "862_21" "1243" "862" "857" "1" 21 64 "857_21" "Dom" 64
"1798" "862_23" "1290" "862" "1198" "1" 23 60.1 "1198_23" "Dom" 60.1
"1799" "862_27" "1427" "862" "917" "1" 27 60.1 "917_27" "Dom" 60.1
"1800" "862_39" "1578" "862" "917" "1" 39 60.1 "917_39" "Dom" 60.1
"1801" "862_40" "1878" "862" "1524" "0.898" 40 60.1 "1524_40" "Dom" 60.1
"1802" "862_41" "1738" "862" "1579" "1" 41 60.1 "1579_41" "Dom" 60.1
"1803" "869_25" "1365" "869" "453" "0.998" 25 46.2 "453_25" "Dom" 46.2
"1804" "869_28" "1551" "869" "1178" "1" 28 46.2 "1178_28" "Dom" 46.2
"1805" "869_28" "1540" "869" "1178" "0.998" 28 46.2 "1178_28" "Dom" 46.2
"1806" "869_30" "4194" "869" "1495" "1" 30 48 "1495_30" "Dom" 48
"1807" "869_31" "2986" "869" "453" "0.984" 31 48 "453_31" "Dom" 48
"1808" "869_35" "3694" "869" "1395" "0.915" 35 48 "1395_35" "Dom" 48
"1809" "869_40" "1682" "869" "1188" "1" 40 48 "1188_40" "U" 48
"1810" "869_41" "1799" "869" "1188" "1" 41 48 "1188_41" "U" 48
"1811" "869_75" "4898" "869" "453" "1" 75 48 "453_75" "Dom" 48
"1812" "872_21" "1059" "872" "602" "0.886" 21 84.1 "602_21" "Dom" 84.1
"1813" "876_21" "1204" "876" "824" "0.515" 21 85 "824_21" "Sub" 85
"1814" "878_19" "4256" "878" NA "0.551" 19 47.1 "NA_19" "Dom" 47.1
"1815" "878_21" "1200" "878" "453" "1" 21 47.1 "453_21" "Dom" 47.1
"1816" "878_21" "1188" "878" "879" "1" 21 47.1 "879_21" "Dom" 47.1
"1817" "880_23" "1227" "880" "436" "1" 23 51 "436_23" "Dom" 51
"1818" "880_27" "1434" "880" "1047" "0.994" 27 51 "1047_27" "zDead" 51
"1819" "912_21" "1034" "912" "922" "1" 21 1 "922_21" "Dom" 1
"1820" "912_21" "1163" "912" "922" "1" 21 1 "922_21" "Dom" 1
"1821" "912_22" "1236" "912" "922" "1" 22 1 "922_22" "Dom" 1
"1822" "912_23" "1248" "912" "922" "1" 23 1 "922_23" "Dom" 1
"1823" "912_25" "3840" "912" "922" "0.623" 25 1 "922_25" "Dom" 1
"1824" "912_25" "1367" "912" "922" "1" 25 1 "922_25" "Dom" 1
"1825" "912_27" "1418" "912" "922" "1" 27 1 "922_27" "Dom" 1
"1826" "912_27" "1419" "912" "922" "1" 27 1 "922_27" "Dom" 1
"1827" "912_28" "1519" "912" "922" "0.877" 28 1 "922_28" "Dom" 1
"1828" "912_30" "1895" "912" "1348" "1" 30 1 "1348_30" "Dom" 1
"1829" "912_34" "4266" "912" "1750" "1" 34 1 "1750_34" "Dom" 1
"1830" "912_39" "1602" "912" "1187" "1" 39 1 "1187_39" "Dom" 1
"1831" "912_40" "1614" "912" "1348" "1" 40 1 "1348_40" "Dom" 1
"1832" "912_41" "1705" "912" "1348" "1" 41 1 "1348_41" "Dom" 1
"1833" "912_75" "4829" "912" "1750" "1" 75 1 "1750_75" "Dom" 1
"1834" "914_28" "1487" "914" "1040" "0.999" 28 76 "1040_28" "Dom" 76
"1835" "915_22" "1170" "915" "941" "1" 22 92.1 "941_22" "Dom" 92.1
"1836" "915_22" "1231" "915" "941" "1" 22 92.1 "941_22" "Dom" 92.1
"1837" "915_26" "1429" "915" "847" "1" 26 92.1 "847_26" "Dom" 92.1
"1838" "915_28" "1441" "915" "1412" "1" 28 88 "1412_28" "Dom" 88
"1839" "919_30" "2959" "919" "510" "0.999" 30 86 "510_30" "Dom" 86
"1840" "919_37" "3641" "919" "1616" "1" 37 86 "1616_37" "Dom" 86
"1841" "924_21" "1165" "924" "220" "1" 21 20 "220_21" "Dom" 20
"1842" "924_28" "3986" "924" "220" "1" 28 20 "220_28" "Dom" 20
"1843" "925_22" "3758" "925" "922" "0.993" 22 2 "922_22" "Dom" 2
"1844" "925_23" "3863" "925" "837" "1" 23 2 "837_23" "Dom" 2
"1845" "925_25" "3866" "925" "837" "1" 25 2 "837_25" "Dom" 2
"1846" "925_27" "1509" "925" "1287" "1" 27 2 "1287_27" "Dom" 2
"1847" "925_39" "1601" "925" "1287" "1" 39 2 "1287_39" "Dom" 2
"1848" "925_40" "1771" "925" "1020" "1" 40 2 "1020_40" "Dom" 2
"1849" "927_23" "1222" "927" "501" "1" 23 1.1 "501_23" "Dom" 1.1
"1850" "927_25" "1413" "927" "501" "1" 25 1.1 "501_25" "Dom" 1.1
"1851" "927_30" "1897" "927" "501" "0.999" 30 1.1 "501_30" "Dom" 1.1
"1852" "927_39" "1684" "927" "501" "0.998" 39 1.1 "501_39" "Dom" 1.1
"1853" "927_41" "1762" "927" "501" "1" 41 1.1 "501_41" "Dom" 1.1
"1854" "930_19" "1055" "930" NA "0.726" 19 9 "NA_19" "Sub" 9
"1855" "930_22" "1210" "930" "867" "0.999" 22 9 "867_22" "Sub" 9
"1856" "930_25" "1348" "930" "495" "1" 25 9 "495_25" "Sub" 9
"1857" "930_31" "2988" "930" "1485" "1" 31 7 "1485_31" "Dom" 7
"1858" "930_37" "3504" "930" "1485" "1" 37 7 "1485_37" "Dom" 7
"1859" "930_40" "1740" "930" "1485" "1" 40 7 "1485_40" "U" 12
"1860" "930_40" "1740" "930" "1485" "1" 40 7 "1485_40" "U" 7
"1861" "930_41" "1767" "930" "1485" "1" 41 7 "1485_41" "Dom" 7
"1862" "930_82" "5166" "930" "3519" "1" 82 7 "3519_82" "Dom" 7
"1863" "930_87" "5282" "930" "3519" "0.998" 87 7 "3519_87" "Dom" 7
"1864" "931_23" "1268" "931" "1040" "1" 23 6 "1040_23" "zDead" 6
"1865" "932_22" "1368" "932" "216" "0.999" 22 37 "216_22" "Sub" 37
"1866" "932_27" "1439" "932" "1274" "1" 27 37 "1274_27" "Sub" 37
"1867" "932_28" "1554" "932" "1274" "0.98" 28 37 "1274_28" "Sub" 37
"1868" "932_41" "1739" "932" "1557" "0.999" 41 37 "1557_41" "Dom" 37
"1869" "938_21" "1168" "938" "550" "1" 21 95 "550_21" "Sub" 95
"1870" "938_21" "1180" "938" "547" "0.954" 21 95 "547_21" "Sub" 95
"1871" "938_28" "1524" "938" "1028" "1" 28 95 "1028_28" "Sub" 95
"1872" "938_28" "4086" "938" "1028" "0.998" 28 95 "1028_28" "Sub" 95
"1873" "938_41" "1822" "938" "1381" "1" 41 95 "1381_41" "zDead" 95
"1874" "942_21" "1273" "942" "864" "0.913" 21 110 "864_21" "Dom" 110
"1875" "942_21" "1190" "942" "331" "0.997" 21 110 "331_21" "Dom" 110
"1876" "949_23" "1277" "949" "557" "1" 23 41 "557_23" "Dom" 41
"1877" "949_28" "1531" "949" "557" "1" 28 41 "557_28" "Dom" 41
"1878" "949_28" "1523" "949" "557" "1" 28 41 "557_28" "Dom" 41
"1879" "949_39" "1612" "949" "557" "1" 39 41 "557_39" "Dom" 41
"1880" "949_41" "1746" "949" "1540" "1" 41 41 "1540_41" "Dom" 41
"1881" "951_28" "1512" "951" "1196" "1" 28 59.1 "1196_28" "Dom" 59.1
"1882" "951_39" "1583" "951" "1196" "0.999" 39 59.1 "1196_39" "Dom" 59.1
"1883" "951_41" "1704" "951" "1196" "1" 41 59.1 "1196_41" "Dom" 59.1
"1884" "951_41" "1778" "951" "1196" "1" 41 59.1 "1196_41" "Dom" 59.1
"1885" "NA_104" "5679" NA "4890" "0.504" 104 26.5 "4890_104" NA NA
"1886" "NA_104" "5609" NA "5071" "0.533" 104 50.1 "5071_104" NA NA
"1887" "NA_104" "5583" NA "1869" "0.568" 104 73 "1869_104" NA NA
"1888" "NA_105" "5836" NA "5453" "0.838" 105 123 "5453_105" NA NA
"1889" "NA_105" "5781" NA "5586" "0.632" 105 53.1 "5586_105" NA NA
"1890" "NA_105" "5845" NA NA "0.401" 105 63 "NA_105" NA NA
"1891" "NA_116" "6022" NA "5321" "0.935" 116 86 "5321_116" NA NA
"1892" "NA_118" "6032" NA "4872" "0.988" 118 62 "4872_118" NA NA
"1893" "NA_118" "6068" NA "5612" "0.615" 118 47.2 "5612_118" NA NA
"1894" "NA_122" "6226" NA "1829" "0.895" 122 83 "1829_122" NA NA
"1895" "NA_14" "441" NA "2843" "0.725" 14 3 "2843_14" NA NA
"1896" "NA_14" "442" NA "2764" "0.369" 14 8 "2764_14" NA NA
"1897" "NA_14" "443" NA "2764" "0.383" 14 8 "2764_14" NA NA
"1898" "NA_14" "448" NA NA "0.52" 14 38 "NA_14" NA NA
"1899" "NA_14" "453" NA "51" "1" 14 47 "51_14" NA NA
"1900" "NA_14" "454" NA "2756" "0.472" 14 32 "2756_14" NA NA
"1901" "NA_14" "455" NA "215" "0.394" 14 5 "215_14" NA NA
