TerritoryID,FieldPeriodID,PeriodStart,PeriodEnd,SummerIndex
112,6,19/05/1986,05/12/1986,0.671641791
112,7,29/01/1987,28/01/1988,0.501369863
112,8,16/07/1988,24/03/1989,0.305555556
112,10,02/07/1989,26/11/1989,0.614864865
112,12,22/01/1990,12/09/1990,0.705128205
112,14,01/01/1991,31/12/1991,0.501369863
112,16,07/08/1993,13/08/1993,1
112,17,07/07/1994,29/07/1994,1
112,19,22/05/1995,14/09/1995,1
112,21,24/06/1996,11/08/1996,1
112,22,01/07/1997,28/08/1997,1
112,23,20/12/1997,28/03/1998,0
112,25,20/06/1998,27/09/1998,1
112,26,12/01/1999,29/01/1999,0
112,27,09/04/1999,04/05/1999,1
112,28,02/07/1999,26/09/1999,1
112,29,20/11/1999,07/12/1999,0
112,30,06/06/2003,02/09/2003,1
112,31,12/12/2003,14/01/2004,0
112,32,17/05/2004,29/05/2004,1
112,34,30/05/2004,02/09/2004,1
112,35,18/12/2004,12/01/2005,0
112,37,26/05/2005,11/09/2005,1
112,39,25/07/2000,13/08/2000,1
112,40,29/06/2001,26/07/2001,1
112,41,11/07/2002,02/10/2002,0.976190476
112,54,11/11/2005,11/12/2005,0
112,75,12/06/2006,02/09/2006,1
112,77,06/01/2007,29/01/2007,0
112,82,14/06/2007,16/09/2007,1
112,85,08/01/2008,21/02/2008,0
112,87,10/07/2008,07/09/2008,1
112,90,30/12/2008,03/03/2009,0
112,92,08/06/2009,18/09/2009,1
112,103,12/02/2010,19/03/2010,0
112,104,30/06/2010,10/09/2010,1
112,105,25/06/2011,02/10/2011,0.98
112,110,25/11/2011,24/12/2011,0
112,112,22/01/2012,28/02/2012,0
112,116,04/06/2012,30/09/2012,1
112,118,22/01/2013,27/02/2013,0
112,122,18/06/2013,30/09/2013,1
112,124,19/01/2014,04/03/2014,0
112,125,16/06/2014,04/10/2014,0.963963964
112,139,16/01/2015,05/03/2015,0
112,142,22/06/2015,29/09/2015,1
112,144,02/02/2016,09/03/2016,0
112,159,23/06/2016,19/09/2016,1
112,161,07/02/2017,03/03/2017,0
112,164,21/06/2017,20/09/2017,1
112,166,30/01/2018,14/03/2018,0
112,167,19/06/2018,22/09/2018,1
112,171,21/01/2019,09/03/2019,0
112,173,10/06/2019,23/09/2019,1
112,174,05/02/2020,16/03/2020,0
113,2,10/03/1982,11/12/1982,0.660649819
113,3,26/05/1983,28/11/1983,0.684491979
113,4,13/01/1984,26/09/1984,0.69379845
113,5,16/03/1985,27/11/1985,0.712062257
113,6,19/05/1986,05/12/1986,0.671641791
113,7,29/01/1987,28/01/1988,0.501369863
113,8,16/07/1988,24/03/1989,0.305555556
113,10,02/07/1989,26/11/1989,0.614864865
113,12,22/01/1990,12/09/1990,0.705128205
113,14,01/01/1991,31/12/1991,0.501369863
113,16,07/08/1993,13/08/1993,1
113,30,06/06/2003,02/09/2003,1
113,31,12/12/2003,14/01/2004,0
113,32,17/05/2004,29/05/2004,1
113,34,30/05/2004,02/09/2004,1
113,35,18/12/2004,12/01/2005,0
113,37,26/05/2005,11/09/2005,1
113,40,29/06/2001,26/07/2001,1
113,54,11/11/2005,11/12/2005,0
113,75,12/06/2006,02/09/2006,1
113,77,06/01/2007,29/01/2007,0
113,82,14/06/2007,16/09/2007,1
113,85,08/01/2008,21/02/2008,0
113,87,10/07/2008,07/09/2008,1
113,90,30/12/2008,03/03/2009,0
114,10,02/07/1989,26/11/1989,0.614864865
115,4,13/01/1984,26/09/1984,0.69379845
115,5,16/03/1985,27/11/1985,0.712062257
115,6,19/05/1986,05/12/1986,0.671641791
115,7,29/01/1987,28/01/1988,0.501369863
115,8,16/07/1988,24/03/1989,0.305555556
115,10,02/07/1989,26/11/1989,0.614864865
115,12,22/01/1990,12/09/1990,0.705128205
115,14,01/01/1991,31/12/1991,0.501369863
115,16,07/08/1993,13/08/1993,1
115,17,07/07/1994,29/07/1994,1
115,19,22/05/1995,14/09/1995,1
115,21,24/06/1996,11/08/1996,1
115,22,01/07/1997,28/08/1997,1
115,23,20/12/1997,28/03/1998,0
115,25,20/06/1998,27/09/1998,1
115,26,12/01/1999,29/01/1999,0
115,27,09/04/1999,04/05/1999,1
115,28,02/07/1999,26/09/1999,1
115,29,20/11/1999,07/12/1999,0
115,39,25/07/2000,13/08/2000,1
115,40,29/06/2001,26/07/2001,1
115,41,11/07/2002,02/10/2002,0.976190476
116,3,26/05/1983,28/11/1983,0.684491979
116,4,13/01/1984,26/09/1984,0.69379845
116,5,16/03/1985,27/11/1985,0.712062257
116,6,19/05/1986,05/12/1986,0.671641791
116,7,29/01/1987,28/01/1988,0.501369863
116,8,16/07/1988,24/03/1989,0.305555556
116,10,02/07/1989,26/11/1989,0.614864865
116,12,22/01/1990,12/09/1990,0.705128205
116,16,07/08/1993,13/08/1993,1
116,17,07/07/1994,29/07/1994,1
116,19,22/05/1995,14/09/1995,1
116,21,24/06/1996,11/08/1996,1
116,22,01/07/1997,28/08/1997,1
116,23,20/12/1997,28/03/1998,0
116,25,20/06/1998,27/09/1998,1
116,26,12/01/1999,29/01/1999,0
116,27,09/04/1999,04/05/1999,1
116,28,02/07/1999,26/09/1999,1
116,30,06/06/2003,02/09/2003,1
116,31,12/12/2003,14/01/2004,0
116,32,17/05/2004,29/05/2004,1
116,34,30/05/2004,02/09/2004,1
116,35,18/12/2004,12/01/2005,0
116,37,26/05/2005,11/09/2005,1
116,39,25/07/2000,13/08/2000,1
116,40,29/06/2001,26/07/2001,1
116,41,11/07/2002,02/10/2002,0.976190476
116,54,11/11/2005,11/12/2005,0
116,75,12/06/2006,02/09/2006,1
116,77,06/01/2007,29/01/2007,0
116,82,14/06/2007,16/09/2007,1
116,85,08/01/2008,21/02/2008,0
116,87,10/07/2008,07/09/2008,1
116,90,30/12/2008,03/03/2009,0
116,92,08/06/2009,18/09/2009,1
116,103,12/02/2010,19/03/2010,0
116,104,30/06/2010,10/09/2010,1
116,105,25/06/2011,02/10/2011,0.98
116,112,22/01/2012,28/02/2012,0
116,116,04/06/2012,30/09/2012,1
116,118,22/01/2013,27/02/2013,0
116,122,18/06/2013,30/09/2013,1
116,124,19/01/2014,04/03/2014,0
116,125,16/06/2014,04/10/2014,0.963963964
116,139,16/01/2015,05/03/2015,0
116,142,22/06/2015,29/09/2015,1
116,144,02/02/2016,09/03/2016,0
116,159,23/06/2016,19/09/2016,1
116,161,07/02/2017,03/03/2017,0
116,164,21/06/2017,20/09/2017,1
116,166,30/01/2018,14/03/2018,0
116,167,19/06/2018,22/09/2018,1
116,171,21/01/2019,09/03/2019,0
116,173,10/06/2019,23/09/2019,1
116,174,05/02/2020,16/03/2020,0
117,5,16/03/1985,27/11/1985,0.712062257
117,6,19/05/1986,05/12/1986,0.671641791
117,7,29/01/1987,28/01/1988,0.501369863
117,8,16/07/1988,24/03/1989,0.305555556
117,10,02/07/1989,26/11/1989,0.614864865
117,12,22/01/1990,12/09/1990,0.705128205
117,14,01/01/1991,31/12/1991,0.501369863
117,16,07/08/1993,13/08/1993,1
117,19,22/05/1995,14/09/1995,1
117,21,24/06/1996,11/08/1996,1
117,22,01/07/1997,28/08/1997,1
117,23,20/12/1997,28/03/1998,0
117,25,20/06/1998,27/09/1998,1
117,26,12/01/1999,29/01/1999,0
117,27,09/04/1999,04/05/1999,1
117,28,02/07/1999,26/09/1999,1
117,39,25/07/2000,13/08/2000,1
117,40,29/06/2001,26/07/2001,1
117,41,11/07/2002,02/10/2002,0.976190476
118,22,01/07/1997,28/08/1997,1
118,23,20/12/1997,28/03/1998,0
118,25,20/06/1998,27/09/1998,1
118,26,12/01/1999,29/01/1999,0
118,27,09/04/1999,04/05/1999,1
118,28,02/07/1999,26/09/1999,1
118,30,06/06/2003,02/09/2003,1
118,31,12/12/2003,14/01/2004,0
118,32,17/05/2004,29/05/2004,1
118,34,30/05/2004,02/09/2004,1
118,35,18/12/2004,12/01/2005,0
118,37,26/05/2005,11/09/2005,1
118,39,25/07/2000,13/08/2000,1
118,40,29/06/2001,26/07/2001,1
118,41,11/07/2002,02/10/2002,0.976190476
118,54,11/11/2005,11/12/2005,0
118,75,12/06/2006,02/09/2006,1
118,77,06/01/2007,29/01/2007,0
118,82,14/06/2007,16/09/2007,1
118,85,08/01/2008,21/02/2008,0
118,87,10/07/2008,07/09/2008,1
118,90,30/12/2008,03/03/2009,0
118,92,08/06/2009,18/09/2009,1
118,103,12/02/2010,19/03/2010,0
118,104,30/06/2010,10/09/2010,1
118,105,25/06/2011,02/10/2011,0.98
118,112,22/01/2012,28/02/2012,0
118,116,04/06/2012,30/09/2012,1
118,118,22/01/2013,27/02/2013,0
118,122,18/06/2013,30/09/2013,1
118,124,19/01/2014,04/03/2014,0
118,125,16/06/2014,04/10/2014,0.963963964
118,139,16/01/2015,05/03/2015,0
118,142,22/06/2015,29/09/2015,1
118,144,02/02/2016,09/03/2016,0
118,159,23/06/2016,19/09/2016,1
118,161,07/02/2017,03/03/2017,0
118,164,21/06/2017,20/09/2017,1
118,167,19/06/2018,22/09/2018,1
118,171,21/01/2019,09/03/2019,0
118,173,10/06/2019,23/09/2019,1
118,174,05/02/2020,16/03/2020,0
119,22,01/07/1997,28/08/1997,1
120,22,01/07/1997,28/08/1997,1
121,3,26/05/1983,28/11/1983,0.684491979
121,5,16/03/1985,27/11/1985,0.712062257
121,6,19/05/1986,05/12/1986,0.671641791
121,7,29/01/1987,28/01/1988,0.501369863
121,8,16/07/1988,24/03/1989,0.305555556
121,10,02/07/1989,26/11/1989,0.614864865
121,12,22/01/1990,12/09/1990,0.705128205
121,14,01/01/1991,31/12/1991,0.501369863
121,16,07/08/1993,13/08/1993,1
121,17,07/07/1994,29/07/1994,1
121,19,22/05/1995,14/09/1995,1
121,21,24/06/1996,11/08/1996,1
121,22,01/07/1997,28/08/1997,1
121,23,20/12/1997,28/03/1998,0
121,25,20/06/1998,27/09/1998,1
121,28,02/07/1999,26/09/1999,1
121,30,06/06/2003,02/09/2003,1
121,31,12/12/2003,14/01/2004,0
121,32,17/05/2004,29/05/2004,1
121,34,30/05/2004,02/09/2004,1
121,35,18/12/2004,12/01/2005,0
121,37,26/05/2005,11/09/2005,1
121,39,25/07/2000,13/08/2000,1
121,40,29/06/2001,26/07/2001,1
121,41,11/07/2002,02/10/2002,0.976190476
121,54,11/11/2005,11/12/2005,0
121,75,12/06/2006,02/09/2006,1
121,77,06/01/2007,29/01/2007,0
121,82,14/06/2007,16/09/2007,1
121,85,08/01/2008,21/02/2008,0
121,87,10/07/2008,07/09/2008,1
121,90,30/12/2008,03/03/2009,0
121,92,08/06/2009,18/09/2009,1
121,103,12/02/2010,19/03/2010,0
121,104,30/06/2010,10/09/2010,1
121,105,25/06/2011,02/10/2011,0.98
121,112,22/01/2012,28/02/2012,0
121,116,04/06/2012,30/09/2012,1
121,118,22/01/2013,27/02/2013,0
121,122,18/06/2013,30/09/2013,1
121,124,19/01/2014,04/03/2014,0
121,125,16/06/2014,04/10/2014,0.963963964
121,139,16/01/2015,05/03/2015,0
121,142,22/06/2015,29/09/2015,1
121,144,02/02/2016,09/03/2016,0
121,159,23/06/2016,19/09/2016,1
121,161,07/02/2017,03/03/2017,0
121,164,21/06/2017,20/09/2017,1
122,39,25/07/2000,13/08/2000,1
123,2,10/03/1982,11/12/1982,0.660649819
123,3,26/05/1983,28/11/1983,0.684491979
123,4,13/01/1984,26/09/1984,0.69379845
123,5,16/03/1985,27/11/1985,0.712062257
123,6,19/05/1986,05/12/1986,0.671641791
123,7,29/01/1987,28/01/1988,0.501369863
123,8,16/07/1988,24/03/1989,0.305555556
123,10,02/07/1989,26/11/1989,0.614864865
123,12,22/01/1990,12/09/1990,0.705128205
123,17,07/07/1994,29/07/1994,1
123,19,22/05/1995,14/09/1995,1
123,21,24/06/1996,11/08/1996,1
123,22,01/07/1997,28/08/1997,1
123,23,20/12/1997,28/03/1998,0
123,25,20/06/1998,27/09/1998,1
123,26,12/01/1999,29/01/1999,0
123,27,09/04/1999,04/05/1999,1
123,28,02/07/1999,26/09/1999,1
123,30,06/06/2003,02/09/2003,1
123,31,12/12/2003,14/01/2004,0
123,32,17/05/2004,29/05/2004,1
123,34,30/05/2004,02/09/2004,1
123,35,18/12/2004,12/01/2005,0
123,37,26/05/2005,11/09/2005,1
123,39,25/07/2000,13/08/2000,1
123,40,29/06/2001,26/07/2001,1
123,41,11/07/2002,02/10/2002,0.976190476
123,54,11/11/2005,11/12/2005,0
123,75,12/06/2006,02/09/2006,1
123,77,06/01/2007,29/01/2007,0
123,82,14/06/2007,16/09/2007,1
123,85,08/01/2008,21/02/2008,0
123,87,10/07/2008,07/09/2008,1
123,90,30/12/2008,03/03/2009,0
123,92,08/06/2009,18/09/2009,1
123,103,12/02/2010,19/03/2010,0
123,104,30/06/2010,10/09/2010,1
123,105,25/06/2011,02/10/2011,0.98
123,112,22/01/2012,28/02/2012,0
123,116,04/06/2012,30/09/2012,1
123,118,22/01/2013,27/02/2013,0
123,122,18/06/2013,30/09/2013,1
123,124,19/01/2014,04/03/2014,0
123,125,16/06/2014,04/10/2014,0.963963964
123,139,16/01/2015,05/03/2015,0
123,142,22/06/2015,29/09/2015,1
123,144,02/02/2016,09/03/2016,0
123,159,23/06/2016,19/09/2016,1
123,161,07/02/2017,03/03/2017,0
123,164,21/06/2017,20/09/2017,1
123,166,30/01/2018,14/03/2018,0
123,167,19/06/2018,22/09/2018,1
123,171,21/01/2019,09/03/2019,0
123,173,10/06/2019,23/09/2019,1
123,174,05/02/2020,16/03/2020,0
124,19,22/05/1995,14/09/1995,1
124,21,24/06/1996,11/08/1996,1
124,22,01/07/1997,28/08/1997,1
125,5,16/03/1985,27/11/1985,0.712062257
125,6,19/05/1986,05/12/1986,0.671641791
125,7,29/01/1987,28/01/1988,0.501369863
125,8,16/07/1988,24/03/1989,0.305555556
125,10,02/07/1989,26/11/1989,0.614864865
125,12,22/01/1990,12/09/1990,0.705128205
125,14,01/01/1991,31/12/1991,0.501369863
125,16,07/08/1993,13/08/1993,1
125,17,07/07/1994,29/07/1994,1
125,19,22/05/1995,14/09/1995,1
125,21,24/06/1996,11/08/1996,1
125,22,01/07/1997,28/08/1997,1
125,23,20/12/1997,28/03/1998,0
125,25,20/06/1998,27/09/1998,1
125,26,12/01/1999,29/01/1999,0
125,27,09/04/1999,04/05/1999,1
125,28,02/07/1999,26/09/1999,1
125,30,06/06/2003,02/09/2003,1
125,31,12/12/2003,14/01/2004,0
125,32,17/05/2004,29/05/2004,1
125,34,30/05/2004,02/09/2004,1
125,35,18/12/2004,12/01/2005,0
125,37,26/05/2005,11/09/2005,1
125,39,25/07/2000,13/08/2000,1
125,40,29/06/2001,26/07/2001,1
125,41,11/07/2002,02/10/2002,0.976190476
125,54,11/11/2005,11/12/2005,0
125,75,12/06/2006,02/09/2006,1
125,77,06/01/2007,29/01/2007,0
125,82,14/06/2007,16/09/2007,1
125,85,08/01/2008,21/02/2008,0
125,87,10/07/2008,07/09/2008,1
125,90,30/12/2008,03/03/2009,0
125,92,08/06/2009,18/09/2009,1
125,103,12/02/2010,19/03/2010,0
125,104,30/06/2010,10/09/2010,1
125,105,25/06/2011,02/10/2011,0.98
125,112,22/01/2012,28/02/2012,0
125,116,04/06/2012,30/09/2012,1
125,118,22/01/2013,27/02/2013,0
125,122,18/06/2013,30/09/2013,1
125,124,19/01/2014,04/03/2014,0
125,125,16/06/2014,04/10/2014,0.963963964
125,139,16/01/2015,05/03/2015,0
125,142,22/06/2015,29/09/2015,1
125,144,02/02/2016,09/03/2016,0
125,159,23/06/2016,19/09/2016,1
125,161,07/02/2017,03/03/2017,0
125,164,21/06/2017,20/09/2017,1
125,166,30/01/2018,14/03/2018,0
125,167,19/06/2018,22/09/2018,1
125,171,21/01/2019,09/03/2019,0
125,173,10/06/2019,23/09/2019,1
125,174,05/02/2020,16/03/2020,0
126,2,10/03/1982,11/12/1982,0.660649819
126,3,26/05/1983,28/11/1983,0.684491979
126,4,13/01/1984,26/09/1984,0.69379845
126,5,16/03/1985,27/11/1985,0.712062257
126,6,19/05/1986,05/12/1986,0.671641791
126,7,29/01/1987,28/01/1988,0.501369863
126,8,16/07/1988,24/03/1989,0.305555556
126,10,02/07/1989,26/11/1989,0.614864865
126,12,22/01/1990,12/09/1990,0.705128205
126,16,07/08/1993,13/08/1993,1
126,17,07/07/1994,29/07/1994,1
126,19,22/05/1995,14/09/1995,1
126,21,24/06/1996,11/08/1996,1
126,22,01/07/1997,28/08/1997,1
126,23,20/12/1997,28/03/1998,0
126,25,20/06/1998,27/09/1998,1
126,26,12/01/1999,29/01/1999,0
126,27,09/04/1999,04/05/1999,1
126,28,02/07/1999,26/09/1999,1
126,30,06/06/2003,02/09/2003,1
126,31,12/12/2003,14/01/2004,0
126,32,17/05/2004,29/05/2004,1
126,34,30/05/2004,02/09/2004,1
126,35,18/12/2004,12/01/2005,0
126,37,26/05/2005,11/09/2005,1
126,39,25/07/2000,13/08/2000,1
126,40,29/06/2001,26/07/2001,1
126,41,11/07/2002,02/10/2002,0.976190476
126,54,11/11/2005,11/12/2005,0
126,75,12/06/2006,02/09/2006,1
126,77,06/01/2007,29/01/2007,0
126,82,14/06/2007,16/09/2007,1
126,85,08/01/2008,21/02/2008,0
126,87,10/07/2008,07/09/2008,1
126,90,30/12/2008,03/03/2009,0
126,92,08/06/2009,18/09/2009,1
126,103,12/02/2010,19/03/2010,0
126,104,30/06/2010,10/09/2010,1
126,105,25/06/2011,02/10/2011,0.98
126,112,22/01/2012,28/02/2012,0
126,116,04/06/2012,30/09/2012,1
126,118,22/01/2013,27/02/2013,0
126,122,18/06/2013,30/09/2013,1
126,124,19/01/2014,04/03/2014,0
126,125,16/06/2014,04/10/2014,0.963963964
126,139,16/01/2015,05/03/2015,0
126,142,22/06/2015,29/09/2015,1
126,144,02/02/2016,09/03/2016,0
126,159,23/06/2016,19/09/2016,1
126,161,07/02/2017,03/03/2017,0
126,164,21/06/2017,20/09/2017,1
126,166,30/01/2018,14/03/2018,0
126,167,19/06/2018,22/09/2018,1
126,171,21/01/2019,09/03/2019,0
126,173,10/06/2019,23/09/2019,1
126,174,05/02/2020,16/03/2020,0
127,2,10/03/1982,11/12/1982,0.660649819
127,3,26/05/1983,28/11/1983,0.684491979
127,4,13/01/1984,26/09/1984,0.69379845
127,5,16/03/1985,27/11/1985,0.712062257
127,6,19/05/1986,05/12/1986,0.671641791
127,7,29/01/1987,28/01/1988,0.501369863
127,8,16/07/1988,24/03/1989,0.305555556
127,10,02/07/1989,26/11/1989,0.614864865
127,12,22/01/1990,12/09/1990,0.705128205
127,14,01/01/1991,31/12/1991,0.501369863
127,17,07/07/1994,29/07/1994,1
127,19,22/05/1995,14/09/1995,1
127,21,24/06/1996,11/08/1996,1
127,22,01/07/1997,28/08/1997,1
127,23,20/12/1997,28/03/1998,0
127,25,20/06/1998,27/09/1998,1
127,26,12/01/1999,29/01/1999,0
127,27,09/04/1999,04/05/1999,1
127,28,02/07/1999,26/09/1999,1
127,29,20/11/1999,07/12/1999,0
127,30,06/06/2003,02/09/2003,1
127,31,12/12/2003,14/01/2004,0
127,32,17/05/2004,29/05/2004,1
127,34,30/05/2004,02/09/2004,1
127,35,18/12/2004,12/01/2005,0
127,37,26/05/2005,11/09/2005,1
127,39,25/07/2000,13/08/2000,1
127,40,29/06/2001,26/07/2001,1
127,41,11/07/2002,02/10/2002,0.976190476
127,54,11/11/2005,11/12/2005,0
127,75,12/06/2006,02/09/2006,1
127,77,06/01/2007,29/01/2007,0
127,82,14/06/2007,16/09/2007,1
127,85,08/01/2008,21/02/2008,0
127,87,10/07/2008,07/09/2008,1
127,90,30/12/2008,03/03/2009,0
127,92,08/06/2009,18/09/2009,1
127,103,12/02/2010,19/03/2010,0
127,104,30/06/2010,10/09/2010,1
127,105,25/06/2011,02/10/2011,0.98
127,110,25/11/2011,24/12/2011,0
127,112,22/01/2012,28/02/2012,0
127,116,04/06/2012,30/09/2012,1
127,118,22/01/2013,27/02/2013,0
127,122,18/06/2013,30/09/2013,1
127,124,19/01/2014,04/03/2014,0
127,125,16/06/2014,04/10/2014,0.963963964
127,139,16/01/2015,05/03/2015,0
127,142,22/06/2015,29/09/2015,1
127,144,02/02/2016,09/03/2016,0
127,159,23/06/2016,19/09/2016,1
127,161,07/02/2017,03/03/2017,0
127,164,21/06/2017,20/09/2017,1
127,166,30/01/2018,14/03/2018,0
127,167,19/06/2018,22/09/2018,1
127,171,21/01/2019,09/03/2019,0
127,173,10/06/2019,23/09/2019,1
127,174,05/02/2020,16/03/2020,0
128,30,06/06/2003,02/09/2003,1
128,31,12/12/2003,14/01/2004,0
128,32,17/05/2004,29/05/2004,1
128,34,30/05/2004,02/09/2004,1
128,35,18/12/2004,12/01/2005,0
128,37,26/05/2005,11/09/2005,1
128,39,25/07/2000,13/08/2000,1
128,40,29/06/2001,26/07/2001,1
128,41,11/07/2002,02/10/2002,0.976190476
128,54,11/11/2005,11/12/2005,0
128,75,12/06/2006,02/09/2006,1
128,77,06/01/2007,29/01/2007,0
128,82,14/06/2007,16/09/2007,1
128,85,08/01/2008,21/02/2008,0
128,87,10/07/2008,07/09/2008,1
128,90,30/12/2008,03/03/2009,0
128,92,08/06/2009,18/09/2009,1
128,103,12/02/2010,19/03/2010,0
128,104,30/06/2010,10/09/2010,1
128,105,25/06/2011,02/10/2011,0.98
128,112,22/01/2012,28/02/2012,0
128,116,04/06/2012,30/09/2012,1
128,118,22/01/2013,27/02/2013,0
128,122,18/06/2013,30/09/2013,1
128,124,19/01/2014,04/03/2014,0
128,125,16/06/2014,04/10/2014,0.963963964
128,139,16/01/2015,05/03/2015,0
128,142,22/06/2015,29/09/2015,1
128,144,02/02/2016,09/03/2016,0
128,159,23/06/2016,19/09/2016,1
128,161,07/02/2017,03/03/2017,0
128,164,21/06/2017,20/09/2017,1
128,166,30/01/2018,14/03/2018,0
128,167,19/06/2018,22/09/2018,1
128,171,21/01/2019,09/03/2019,0
128,173,10/06/2019,23/09/2019,1
128,174,05/02/2020,16/03/2020,0
129,2,10/03/1982,11/12/1982,0.660649819
129,3,26/05/1983,28/11/1983,0.684491979
129,4,13/01/1984,26/09/1984,0.69379845
129,5,16/03/1985,27/11/1985,0.712062257
129,6,19/05/1986,05/12/1986,0.671641791
129,7,29/01/1987,28/01/1988,0.501369863
129,8,16/07/1988,24/03/1989,0.305555556
129,10,02/07/1989,26/11/1989,0.614864865
129,12,22/01/1990,12/09/1990,0.705128205
129,14,01/01/1991,31/12/1991,0.501369863
129,17,07/07/1994,29/07/1994,1
129,19,22/05/1995,14/09/1995,1
129,21,24/06/1996,11/08/1996,1
129,22,01/07/1997,28/08/1997,1
129,23,20/12/1997,28/03/1998,0
129,28,02/07/1999,26/09/1999,1
129,30,06/06/2003,02/09/2003,1
129,31,12/12/2003,14/01/2004,0
129,32,17/05/2004,29/05/2004,1
129,34,30/05/2004,02/09/2004,1
129,35,18/12/2004,12/01/2005,0
129,37,26/05/2005,11/09/2005,1
129,39,25/07/2000,13/08/2000,1
129,40,29/06/2001,26/07/2001,1
129,41,11/07/2002,02/10/2002,0.976190476
129,54,11/11/2005,11/12/2005,0
129,75,12/06/2006,02/09/2006,1
129,77,06/01/2007,29/01/2007,0
129,82,14/06/2007,16/09/2007,1
129,85,08/01/2008,21/02/2008,0
129,87,10/07/2008,07/09/2008,1
129,90,30/12/2008,03/03/2009,0
129,92,08/06/2009,18/09/2009,1
129,103,12/02/2010,19/03/2010,0
129,104,30/06/2010,10/09/2010,1
129,105,25/06/2011,02/10/2011,0.98
129,112,22/01/2012,28/02/2012,0
129,116,04/06/2012,30/09/2012,1
129,118,22/01/2013,27/02/2013,0
129,122,18/06/2013,30/09/2013,1
129,124,19/01/2014,04/03/2014,0
129,125,16/06/2014,04/10/2014,0.963963964
129,139,16/01/2015,05/03/2015,0
129,142,22/06/2015,29/09/2015,1
129,144,02/02/2016,09/03/2016,0
129,159,23/06/2016,19/09/2016,1
129,161,07/02/2017,03/03/2017,0
129,166,30/01/2018,14/03/2018,0
130,10,02/07/1989,26/11/1989,0.614864865
130,12,22/01/1990,12/09/1990,0.705128205
130,19,22/05/1995,14/09/1995,1
130,21,24/06/1996,11/08/1996,1
130,22,01/07/1997,28/08/1997,1
130,23,20/12/1997,28/03/1998,0
130,25,20/06/1998,27/09/1998,1
130,26,12/01/1999,29/01/1999,0
130,27,09/04/1999,04/05/1999,1
130,28,02/07/1999,26/09/1999,1
130,29,20/11/1999,07/12/1999,0
130,39,25/07/2000,13/08/2000,1
130,40,29/06/2001,26/07/2001,1
130,41,11/07/2002,02/10/2002,0.976190476
131,2,10/03/1982,11/12/1982,0.660649819
131,3,26/05/1983,28/11/1983,0.684491979
131,4,13/01/1984,26/09/1984,0.69379845
131,5,16/03/1985,27/11/1985,0.712062257
131,7,29/01/1987,28/01/1988,0.501369863
131,8,16/07/1988,24/03/1989,0.305555556
131,10,02/07/1989,26/11/1989,0.614864865
131,12,22/01/1990,12/09/1990,0.705128205
131,17,07/07/1994,29/07/1994,1
131,21,24/06/1996,11/08/1996,1
131,23,20/12/1997,28/03/1998,0
132,2,10/03/1982,11/12/1982,0.660649819
132,3,26/05/1983,28/11/1983,0.684491979
132,4,13/01/1984,26/09/1984,0.69379845
132,5,16/03/1985,27/11/1985,0.712062257
132,6,19/05/1986,05/12/1986,0.671641791
132,7,29/01/1987,28/01/1988,0.501369863
132,8,16/07/1988,24/03/1989,0.305555556
132,10,02/07/1989,26/11/1989,0.614864865
132,12,22/01/1990,12/09/1990,0.705128205
132,19,22/05/1995,14/09/1995,1
132,21,24/06/1996,11/08/1996,1
132,22,01/07/1997,28/08/1997,1
132,23,20/12/1997,28/03/1998,0
133,5,16/03/1985,27/11/1985,0.712062257
133,6,19/05/1986,05/12/1986,0.671641791
133,7,29/01/1987,28/01/1988,0.501369863
134,2,10/03/1982,11/12/1982,0.660649819
134,3,26/05/1983,28/11/1983,0.684491979
134,4,13/01/1984,26/09/1984,0.69379845
134,5,16/03/1985,27/11/1985,0.712062257
134,6,19/05/1986,05/12/1986,0.671641791
134,7,29/01/1987,28/01/1988,0.501369863
134,8,16/07/1988,24/03/1989,0.305555556
134,10,02/07/1989,26/11/1989,0.614864865
134,12,22/01/1990,12/09/1990,0.705128205
134,16,07/08/1993,13/08/1993,1
134,17,07/07/1994,29/07/1994,1
134,19,22/05/1995,14/09/1995,1
134,21,24/06/1996,11/08/1996,1
134,22,01/07/1997,28/08/1997,1
134,23,20/12/1997,28/03/1998,0
134,25,20/06/1998,27/09/1998,1
134,30,06/06/2003,02/09/2003,1
134,31,12/12/2003,14/01/2004,0
134,32,17/05/2004,29/05/2004,1
134,34,30/05/2004,02/09/2004,1
134,35,18/12/2004,12/01/2005,0
134,37,26/05/2005,11/09/2005,1
134,39,25/07/2000,13/08/2000,1
134,40,29/06/2001,26/07/2001,1
134,41,11/07/2002,02/10/2002,0.976190476
134,54,11/11/2005,11/12/2005,0
134,75,12/06/2006,02/09/2006,1
134,77,06/01/2007,29/01/2007,0
134,82,14/06/2007,16/09/2007,1
134,85,08/01/2008,21/02/2008,0
134,87,10/07/2008,07/09/2008,1
134,90,30/12/2008,03/03/2009,0
134,92,08/06/2009,18/09/2009,1
134,103,12/02/2010,19/03/2010,0
134,104,30/06/2010,10/09/2010,1
134,105,25/06/2011,02/10/2011,0.98
134,112,22/01/2012,28/02/2012,0
134,116,04/06/2012,30/09/2012,1
134,118,22/01/2013,27/02/2013,0
134,122,18/06/2013,30/09/2013,1
134,124,19/01/2014,04/03/2014,0
134,125,16/06/2014,04/10/2014,0.963963964
134,139,16/01/2015,05/03/2015,0
134,142,22/06/2015,29/09/2015,1
134,144,02/02/2016,09/03/2016,0
