"TerritoryID","FieldPeriodID","TQ"
273,38,NA
273,73,NA
273,84,NA
273,93,NA
273,109,NA
273,117,NA
273,121,NA
273,143,NA
274,38,NA
274,73,NA
274,84,NA
274,93,NA
274,109,NA
274,117,NA
274,121,NA
274,143,NA
275,38,NA
275,73,NA
275,84,NA
275,93,NA
275,109,NA
275,117,NA
275,121,NA
275,143,NA
276,38,NA
276,73,NA
276,84,NA
276,93,NA
276,109,NA
276,117,NA
276,121,NA
276,143,NA
277,38,NA
277,73,NA
277,84,NA
277,93,NA
277,109,NA
277,117,NA
277,121,NA
277,143,NA
278,38,NA
278,73,NA
278,84,NA
278,93,NA
278,109,NA
278,117,NA
278,121,NA
278,143,NA
279,33,NA
279,38,NA
279,73,NA
279,84,NA
279,93,NA
279,109,NA
279,117,NA
279,121,NA
279,143,NA
280,38,NA
280,73,NA
280,84,NA
280,93,NA
280,109,NA
280,143,NA
281,38,NA
281,73,NA
281,84,NA
281,93,NA
281,109,NA
281,117,NA
281,121,NA
281,143,NA
282,38,NA
282,73,NA
282,84,NA
282,93,NA
282,109,NA
282,117,NA
282,121,NA
282,143,NA
283,38,NA
283,73,NA
283,84,NA
283,93,NA
283,109,NA
283,117,NA
283,121,NA
283,143,NA
284,38,NA
284,73,NA
284,84,NA
284,93,NA
284,109,NA
284,117,NA
284,121,NA
284,143,NA
286,33,NA
287,45,NA
287,46,NA
287,47,NA
287,48,NA
287,49,NA
287,53,NA
288,45,NA
288,48,NA
288,49,NA
288,53,NA
289,45,NA
289,48,NA
289,49,NA
289,53,NA
290,48,NA
290,49,NA
290,53,NA
291,45,NA
291,47,NA
291,48,NA
291,49,NA
291,53,NA
292,45,NA
292,46,NA
292,48,NA
292,49,NA
292,53,NA
293,45,NA
293,46,NA
293,47,NA
293,48,NA
293,49,NA
293,53,NA
294,45,NA
294,47,NA
294,48,NA
294,49,NA
294,53,NA
295,45,NA
295,47,NA
295,48,NA
295,49,NA
295,53,NA
296,45,NA
296,46,NA
296,47,NA
296,48,NA
296,49,NA
296,53,NA
297,47,NA
297,48,NA
297,49,NA
297,53,NA
298,46,NA
298,47,NA
298,48,NA
298,49,NA
298,53,NA
299,46,NA
299,47,NA
299,48,NA
299,49,NA
299,53,NA
300,46,NA
300,47,NA
300,48,NA
300,49,NA
300,53,NA
301,46,NA
301,47,NA
301,48,NA
301,49,NA
301,53,NA
302,47,NA
302,48,NA
302,49,NA
302,53,NA
303,47,NA
303,48,NA
303,49,NA
303,53,NA
304,47,NA
304,48,NA
304,49,NA
304,53,NA
305,46,NA
305,47,NA
305,48,NA
305,49,NA
305,53,NA
306,46,NA
306,48,NA
306,49,NA
306,53,NA
307,46,NA
307,47,NA
307,48,NA
307,49,NA
307,53,NA
308,48,NA
308,49,NA
308,53,NA
309,47,NA
309,48,NA
309,49,NA
309,53,NA
310,47,NA
310,48,NA
310,49,NA
310,53,NA
311,47,NA
311,48,NA
311,49,NA
311,53,NA
312,48,NA
312,49,NA
312,53,NA
313,48,NA
313,49,NA
313,53,NA
314,48,NA
315,48,NA
315,49,NA
315,53,NA
316,48,NA
316,49,NA
316,53,NA
317,48,NA
317,49,NA
317,53,NA
318,48,NA
318,49,NA
318,53,NA
319,48,NA
319,49,NA
319,53,NA
320,48,NA
320,49,NA
320,53,NA
321,48,NA
321,49,NA
322,49,NA
322,53,NA
323,49,NA
323,53,NA
324,49,NA
324,53,NA
325,49,NA
325,53,NA
326,49,NA
326,53,NA
327,49,NA
327,53,NA
328,49,NA
329,49,NA
329,53,NA
330,53,NA
331,53,NA
337,86,NA
344,11,NA
344,13,NA
344,24,NA
351,11,NA
353,24,NA
354,28,NA
380,86,NA
381,86,NA
382,86,NA
383,86,NA
384,86,NA
385,86,NA
388,86,NA
389,86,NA
391,86,NA
393,83,NA
393,86,NA
394,86,NA
396,86,NA
397,86,NA
398,86,NA
399,86,NA
403,75,7972.473429
403,82,1380.182232
403,87,924.6893994
403,92,8670.242367
404,86,NA
407,75,10457.42406
407,82,3421.234426
407,87,1942.592225
407,92,21615.41458
407,104,43677.5552
407,105,88859.2326
407,116,28249.47919
407,122,20799.89054
407,125,16962.71315
407,142,19506.54543
407,159,24453.09594
407,164,64993.92084
407,167,7117.38763
407,173,24420.85203
409,86,NA
410,86,NA
412,86,NA
415,86,NA
422,86,NA
423,73,NA
423,84,NA
423,93,NA
423,109,NA
423,117,NA
423,121,NA
423,143,NA
424,73,NA
424,84,NA
424,93,NA
424,109,NA
424,117,NA
424,121,NA
424,143,NA
425,73,NA
425,84,NA
425,93,NA
425,109,NA
425,117,NA
425,143,NA
426,73,NA
426,84,NA
426,93,NA
426,109,NA
426,117,NA
426,121,NA
426,143,NA
427,73,NA
427,84,NA
427,93,NA
427,109,NA
427,117,NA
427,121,NA
427,143,NA
428,73,NA
428,84,NA
428,93,NA
428,109,NA
428,117,NA
428,121,NA
428,143,NA
429,73,NA
429,84,NA
430,73,NA
430,84,NA
430,93,NA
430,109,NA
430,121,NA
430,143,NA
431,84,NA
431,93,NA
431,109,NA
431,117,NA
431,121,NA
431,143,NA
432,84,NA
432,93,NA
432,109,NA
432,117,NA
432,121,NA
432,143,NA
434,84,NA
434,109,NA
434,117,NA
434,121,NA
434,143,NA
435,84,NA
435,93,NA
435,109,NA
435,117,NA
435,121,NA
435,143,NA
436,84,NA
436,93,NA
437,84,NA
437,93,NA
437,109,NA
437,117,NA
437,121,NA
437,143,NA
438,86,NA
439,86,NA
440,86,NA
442,86,NA
443,86,NA
444,86,NA
445,86,NA
446,86,NA
448,86,NA
449,86,NA
450,86,NA
451,86,NA
452,86,NA
456,86,NA
472,87,966.2701863
472,92,7724.680291
474,82,7719.666993
474,87,7683.285908
477,87,7522.649902
477,92,10197.17078
477,104,10787.548
477,105,21921.25621
477,116,27185.01436
477,122,20550.06709
477,125,11205.23837
477,142,61399.9988
477,164,61399.9988
478,40,2612.789226
478,82,2612.789226
478,87,6102.760698
478,92,7189.725809
478,104,3504.186439
478,105,56925.12613
478,116,15546.44028
478,122,38704.21622
478,125,32553.92934
478,142,25673.62414
478,159,21647.25141
478,164,112714.6313
478,167,18229.85948
478,173,23864.68197
479,87,2624.145791
479,92,16529.44262
479,104,15528.58363
479,105,27244.2822
479,116,14325.46122
479,122,59841.34393
479,125,32451.94088
479,142,30843.32618
479,159,23785.20101
479,164,92068.01803
479,167,17837.56272
479,173,24797.82255
480,40,1369.405287
480,87,1369.405287
480,92,9801.19315
480,104,9971.320951
480,105,23302.21402
480,116,4016.665064
480,122,17006.5236
480,125,8119.173382
480,142,7177.508245
480,159,23092.38366
480,164,19243.87076
480,167,8300.119041
480,173,3605.05094
481,92,17980.21006
481,104,19284.35711
481,105,164035.995
481,116,31954.47948
481,122,39965.11262
481,125,26887.4277
481,142,32443.75904
481,159,40951.08437
481,164,95885.90525
481,167,9981.785012
481,173,16953.65687
482,86,NA
484,73,NA
484,84,NA
484,93,NA
484,109,NA
484,117,NA
484,121,NA
484,143,NA
485,73,NA
485,84,NA
485,93,NA
485,109,NA
485,117,NA
485,121,NA
485,143,NA
486,84,NA
486,93,NA
486,109,NA
486,117,NA
486,121,NA
486,143,NA
487,84,NA
487,93,NA
487,109,NA
487,117,NA
487,121,NA
487,143,NA
488,84,NA
488,93,NA
488,109,NA
488,117,NA
488,121,NA
488,143,NA
489,84,NA
489,109,NA
489,117,NA
489,121,NA
489,143,NA
490,40,28598.61675
490,92,28598.61675
490,104,28598.61675
490,105,78659.5587
490,116,19185.77771
490,122,28099.83839
491,93,NA
491,109,NA
491,117,NA
491,121,NA
491,143,NA
492,93,NA
492,109,NA
492,117,NA
492,121,NA
492,143,NA
493,93,NA
493,109,NA
493,117,NA
493,121,NA
493,143,NA
494,93,NA
494,109,NA
494,117,NA
494,121,NA
494,143,NA
495,93,NA
495,109,NA
495,117,NA
495,121,NA
495,143,NA
496,93,NA
496,109,NA
496,117,NA
496,121,NA
496,143,NA
497,93,NA
497,109,NA
497,117,NA
497,121,NA
497,143,NA
498,93,NA
498,109,NA
498,117,NA
498,121,NA
498,143,NA
499,93,NA
499,117,NA
499,121,NA
499,143,NA
500,93,NA
500,109,NA
500,117,NA
500,121,NA
500,143,NA
501,93,NA
501,109,NA
501,117,NA
501,121,NA
501,143,NA
502,93,NA
502,109,NA
502,117,NA
502,121,NA
502,143,NA
503,93,NA
503,109,NA
503,117,NA
503,121,NA
503,143,NA
504,93,NA
504,109,NA
504,117,NA
504,121,NA
504,143,NA
505,93,NA
505,109,NA
505,117,NA
505,121,NA
505,143,NA
506,93,NA
506,109,NA
507,93,NA
507,109,NA
507,117,NA
507,121,NA
507,143,NA
508,93,NA
508,109,NA
508,117,NA
508,121,NA
508,143,NA
509,93,NA
509,109,NA
509,117,NA
509,121,NA
509,143,NA
510,93,NA
510,109,NA
510,143,NA
511,93,NA
511,109,NA
511,117,NA
511,121,NA
511,143,NA
512,93,NA
512,109,NA
512,117,NA
512,121,NA
512,143,NA
513,93,NA
513,109,NA
513,117,NA
513,121,NA
513,143,NA
514,93,NA
514,109,NA
514,117,NA
514,121,NA
514,143,NA
515,92,14795.05145
515,104,14795.05145
515,105,48281.07461
515,116,6796.627591
515,122,0
516,92,13024.65468
516,104,13024.65468
516,116,32395.52534
516,122,127077.3308
516,125,18417.197
516,142,34158.55227
516,159,21712.47326
516,164,62242.34402
516,167,46100.02534
516,173,12184.79449
517,86,NA
520,86,NA
524,109,NA
524,143,NA
525,109,NA
525,117,NA
525,121,NA
525,143,NA
526,109,NA
526,117,NA
526,121,NA
526,143,NA
527,109,NA
527,117,NA
527,121,NA
527,143,NA
528,109,NA
528,117,NA
528,121,NA
528,143,NA
529,109,NA
529,117,NA
529,121,NA
529,143,NA
530,105,NA
531,105,44940.59124
531,164,44940.59124
531,167,9602.271107
531,173,19439.07425
532,109,NA
532,117,NA
532,121,NA
532,143,NA
533,109,NA
533,121,NA
533,143,NA
534,109,NA
534,117,NA
534,121,NA
534,143,NA
535,109,NA
535,117,NA
535,121,NA
535,143,NA
536,109,NA
536,117,NA
536,121,NA
536,143,NA
537,109,NA
537,121,NA
537,143,NA
538,109,NA
538,117,NA
538,143,NA
539,109,NA
539,117,NA
539,121,NA
539,143,NA
540,109,NA
540,117,NA
540,121,NA
540,143,NA
541,109,NA
541,117,NA
541,121,NA
541,143,NA
544,116,5494.266731
546,157,NA
548,117,NA
548,121,NA
549,117,NA
549,121,NA
549,143,NA
550,117,NA
550,121,NA
550,143,NA
551,117,NA
551,121,NA
551,143,NA
552,117,NA
552,121,NA
552,143,NA
553,117,NA
553,121,NA
553,143,NA
554,117,NA
554,121,NA
554,143,NA
555,127,NA
555,157,NA
556,127,NA
556,157,NA
557,127,NA
557,157,NA
558,127,NA
558,157,NA
559,127,NA
559,157,NA
560,127,NA
560,157,NA
561,157,NA
562,127,NA
562,157,NA
563,127,NA
564,127,NA
564,157,NA
565,127,NA
565,157,NA
566,127,NA
566,157,NA
567,127,NA
567,157,NA
568,127,NA
568,157,NA
569,127,NA
569,157,NA
570,127,NA
570,157,NA
571,127,NA
571,157,NA
572,157,NA
573,127,NA
573,157,NA
574,127,NA
575,127,NA
575,157,NA
576,127,NA
576,157,NA
577,127,NA
577,157,NA
578,157,NA
579,157,NA
580,127,NA
580,157,NA
581,127,NA
581,157,NA
582,157,NA
583,121,NA
583,143,NA
584,121,NA
584,143,NA
585,121,NA
585,143,NA
586,121,NA
586,143,NA
587,121,NA
587,143,NA
588,121,NA
588,143,NA
589,121,NA
589,143,NA
590,121,NA
590,143,NA
591,121,NA
591,143,NA
592,121,NA
592,143,NA
593,121,NA
593,143,NA
594,121,NA
594,143,NA
595,121,NA
595,143,NA
596,121,NA
596,143,NA
597,121,NA
597,143,NA
598,121,NA
598,143,NA
599,121,NA
599,143,NA
600,121,NA
600,143,NA
602,122,22288.4179
602,125,22288.4179
602,142,63616.62259
602,159,30089.75927
602,164,78304.70553
602,167,57427.75996
602,173,29103.54693
603,125,9057.018899
603,142,10910.1372
605,125,8403.049952
605,142,6693.98919
605,159,42038.52334
605,164,47506.16597
605,167,5424.543452
605,173,11163.90348
606,127,NA
606,157,NA
607,127,NA
607,157,NA
608,127,NA
608,157,NA
609,127,NA
609,157,NA
610,127,NA
610,157,NA
611,127,NA
611,157,NA
612,127,NA
613,127,NA
613,157,NA
614,127,NA
614,157,NA
615,127,NA
615,157,NA
616,125,1751.594679
616,142,1969.338456
616,159,7130.752813
616,164,19532.27019
616,167,3832.912019
616,173,4431.095525
617,125,2289.40341
617,142,24387.15175
617,159,43023.13169
617,164,71456.06922
617,167,8004.971558
617,173,30085.91766
618,125,14317.6541
618,142,14045.88439
618,159,15979.61513
618,164,39033.48303
618,167,9718.462169
618,173,23689.64378
621,143,NA
622,143,NA
623,143,NA
624,143,NA
626,143,NA
628,143,NA
629,143,NA
633,142,7723.77856
633,159,27388.37065
633,164,76468.08866
633,167,76468.08866
636,142,17250.49662
636,159,11640.72693
636,164,100754.2415
636,167,16711.75204
636,173,10977.62991
637,142,19704.31394
637,159,10114.98536
637,164,96280.44443
637,167,9740.727926
637,173,17835.7493
640,143,NA
641,143,NA
642,143,NA
643,143,NA
644,143,NA
645,143,NA
646,143,NA
647,143,NA
648,143,NA
649,143,NA
650,143,NA
651,143,NA
653,143,NA
654,143,NA
655,143,NA
656,143,NA
657,143,NA
658,143,NA
661,143,NA
662,159,7700.01062
662,164,15374.54868
662,167,1368.030352
662,173,1368.030352
664,159,15285.59304
664,164,46703.50839
664,167,7588.630256
665,157,NA
666,157,NA
667,157,NA
668,157,NA
669,157,NA
671,157,NA
672,157,NA
673,157,NA
674,157,NA
675,157,NA
676,157,NA
677,157,NA
680,157,NA
681,157,NA
682,157,NA
683,157,NA
684,157,NA
685,157,NA
686,157,NA
687,157,NA
688,157,NA
689,157,NA
690,157,NA
738,159,75316.75407
738,164,75316.75407
738,167,12291.87718
738,173,24907.76564
739,167,NA
739,173,NA
740,164,68142.76839
740,167,6689.407712
740,173,6143.54287
742,164,4648.551249
742,167,4648.551249
742,173,21790.7615
743,164,4596.66105
743,167,4596.66105
743,173,11183.84934
745,164,2455.524638
745,167,2455.524638
745,173,14777.67722
746,164,9220.497128
746,167,9220.497128
746,173,20844.97125
765,173,27628.95774
767,173,NA
-5,119,NA
-4,36,NA
-4,102,NA
-3,1,NA
-3,8,NA
-3,26,NA
-3,35,NA
-3,54,NA
-3,77,NA
-3,85,NA
-3,90,NA
-3,112,NA
-3,118,NA
-3,124,NA
-3,139,NA
-3,166,NA
-3,171,NA
-3,174,NA
-1,9,NA
-1,20,NA
1,1,59743.99691
1,8,59743.99691
1,23,59743.99691
1,26,12641.50957
1,29,9436.3941945
1,31,9436.3941945
1,35,9436.3941945
1,54,9436.3941945
1,77,9436.3941945
1,85,9436.3941945
1,90,6231.278819
1,103,8690.7634145
1,112,8690.7634145
1,118,11150.24801
1,124,8302.475795
1,139,5454.70358
1,144,5548.325478
1,161,19180.820179
1,166,32813.31488
1,171,4186.268518
1,174,4186.268518
2,8,47686.01172
2,23,47686.01172
2,26,14903.33318
2,31,13787.269
2,35,13787.269
2,54,13787.269
2,77,13787.269
2,85,13787.269
2,90,12671.20482
2,103,18760.47241
2,112,18760.47241
2,118,24849.74
2,124,34383.4232
2,139,8763.377003
2,144,48734.09183
2,161,46958.31772
2,166,45182.54361
2,171,9431.586588
2,174,9431.586588
3,1,113523.1576
3,8,113523.1576
3,23,113523.1576
3,26,33448.46684
3,31,20273.208735
3,35,20273.208735
3,54,20273.208735
3,77,20273.208735
3,85,20273.208735
3,90,7097.95063
3,103,24534.51376
3,112,24534.51376
3,118,41971.07689
3,124,56969.7226
3,139,12012.1442
3,144,42227.87946
3,161,59849.36229
3,166,77470.84512
3,171,2298.47109
3,174,2298.47109
4,1,30923.20003
4,8,30923.20003
4,26,30923.20003
4,31,18419.212893
4,35,18419.212893
4,54,18419.212893
4,77,18419.212893
4,85,18419.212893
4,90,5915.225756
4,103,5915.225756
5,23,101620.13
5,26,17433.80321
5,29,12886.6110045
5,31,12886.6110045
5,35,12886.6110045
5,54,12886.6110045
5,77,12886.6110045
5,85,12886.6110045
5,90,8339.418799
5,103,8339.418799
7,8,0
7,23,0
7,26,4040.465498
7,31,8920.779134
7,35,8920.779134
7,54,8920.779134
7,77,8920.779134
7,85,8920.779134
7,90,13801.09277
7,103,13801.09277
8,1,127517.9486
8,8,127517.9486
8,23,127517.9486
8,26,21395.27437
8,31,16109.513775
8,35,16109.513775
8,54,16109.513775
8,77,16109.513775
8,85,16109.513775
8,90,10823.75318
8,103,18319.98724
8,112,18319.98724
8,118,25816.2213
8,124,16068.19841
8,139,12647.7899
8,144,21814.94379
8,161,60906.539135
8,166,99998.13448
8,171,7241.851618
8,174,7241.851618
9,8,86264.43281
9,23,86264.43281
9,26,24070.18997
9,29,14187.7313695
9,31,14187.7313695
9,35,14187.7313695
9,54,14187.7313695
9,77,14187.7313695
9,85,14187.7313695
9,90,4305.272769
9,103,28519.6947645
9,112,28519.6947645
9,118,52734.11676
9,124,38118.07501
9,139,10947.79856
9,144,16391.81655
9,161,40857.07815
9,166,65322.33975
9,171,2571.858036
9,174,2571.858036
10,8,NA
11,31,6369.351755
11,35,6369.351755
11,54,6369.351755
11,77,6369.351755
11,85,6369.351755
11,90,6369.351755
11,103,31785.9477275
11,112,31785.9477275
11,118,57202.5437
11,124,45315.65254
11,139,7804.528521
11,144,22623.12301
11,161,22623.12301
12,1,82209.36866
12,8,82209.36866
12,23,82209.36866
12,26,17842.75643
12,31,13048.5348865
12,35,13048.5348865
12,54,13048.5348865
12,77,13048.5348865
12,85,13048.5348865
12,90,8254.313343
12,103,23983.4083515
12,110,23983.4083515
12,112,23983.4083515
12,118,39712.50336
12,124,15933.89782
12,139,10328.93777
12,144,17295.07173
12,161,25286.211345
12,166,33277.35096
12,171,6021.839161
13,1,112246.7912
13,8,112246.7912
13,23,112246.7912
13,26,17869.05823
13,29,15032.12526
13,31,15032.12526
13,35,15032.12526
13,54,15032.12526
13,77,15032.12526
13,85,15032.12526
13,90,12195.19229
13,103,33154.203925
13,112,33154.203925
13,118,54113.21556
13,124,14974.19663
13,139,6243.669626
13,144,15154.80132
13,161,26650.565645
13,166,38146.32997
13,171,8096.480789
13,174,8096.480789
14,8,122882.2855
14,23,122882.2855
14,26,29323.03814
14,29,23741.618885
14,31,23741.618885
14,35,23741.618885
14,54,23741.618885
14,77,23741.618885
14,85,23741.618885
14,90,18160.19963
14,103,22505.80873
14,112,22505.80873
14,118,26851.41783
14,124,11312.09546
14,139,3883.087237
15,1,63167.71985
15,8,63167.71985
15,23,63167.71985
15,26,13280.12952
15,31,9152.1033925
15,35,9152.1033925
15,54,9152.1033925
15,77,9152.1033925
15,85,9152.1033925
15,90,5024.077265
15,103,118540.8113825
15,112,118540.8113825
15,118,232057.5455
15,124,16327.94037
15,139,2862.499454
15,144,5795.345183
15,161,19868.6489665
15,166,33941.95275
15,171,9687.545845
15,174,9687.545845
16,8,90835.86389
16,23,90835.86389
16,26,14480.32153
16,31,27749.00289
16,35,27749.00289
16,54,27749.00289
16,77,27749.00289
16,85,27749.00289
16,90,41017.68425
16,103,30476.95287
16,112,30476.95287
16,118,19936.22149
16,124,19234.66612
16,139,4426.021786
16,144,46903.61988
16,161,34683.38475
16,166,22463.14962
16,171,18019.18855
16,174,18019.18855
17,31,NA
18,1,NA
19,8,NA
20,1,106777.1235
20,8,106777.1235
20,23,106777.1235
20,26,38132.26538
20,31,24674.87357
20,35,24674.87357
20,54,24674.87357
20,77,24674.87357
20,85,24674.87357
20,90,11217.48176
20,103,28144.03378
20,112,28144.03378
20,118,45070.5858
20,124,24898.54927
20,139,8844.893036
20,144,29638.26661
20,161,45145.24994
20,166,60652.23327
20,171,2813.465118
20,174,2813.465118
22,23,108025.1443
22,26,26646.61088
22,31,17717.955663
22,35,17717.955663
22,54,17717.955663
22,77,17717.955663
22,85,17717.955663
22,90,8789.300446
23,1,76383.98517
23,8,76383.98517
23,23,76383.98517
23,26,18162.89418
23,31,33574.357555
23,35,33574.357555
23,54,33574.357555
23,77,33574.357555
23,85,33574.357555
23,90,48985.82093
23,103,48985.82093
24,8,91378.19732
24,23,91378.19732
24,26,25733.71346
24,31,15704.4733845
24,35,15704.4733845
24,54,15704.4733845
24,77,15704.4733845
24,85,15704.4733845
24,90,5675.233309
24,103,24723.2770545
24,110,24723.2770545
24,112,24723.2770545
24,118,43771.3208
24,124,29724.04377
24,139,12357.78645
24,144,45757.0079
24,161,54399.11811
24,166,63041.22832
24,171,2362.28896
24,174,2362.28896
25,1,109842.2428
25,8,109842.2428
25,23,109842.2428
25,26,16928.28372
25,31,11959.590694
25,35,11959.590694
25,54,11959.590694
25,77,11959.590694
25,85,11959.590694
25,90,6990.897668
25,103,6990.897668
26,1,167454.4713
26,8,167454.4713
26,23,167454.4713
26,26,28988.69075
26,31,19374.1648255
26,35,19374.1648255
26,54,19374.1648255
26,77,19374.1648255
26,85,19374.1648255
26,90,9759.638901
26,103,19693.3615805
26,112,19693.3615805
26,118,29627.08426
26,124,28546.98624
26,139,6466.375355
26,144,22844.00718
26,161,26149.022675
26,166,29454.03817
26,171,1818.713791
26,174,1818.713791
27,8,57768.42964
27,23,57768.42964
27,26,12185.59829
27,31,15879.06946
27,35,15879.06946
27,54,15879.06946
27,77,15879.06946
27,85,15879.06946
27,90,19572.54063
27,103,19198.296665
27,112,19198.296665
27,118,18824.0527
27,124,15933.18207
27,139,3149.41376
27,144,23422.74456
27,161,24366.14595
27,166,25309.54734
27,171,5878.404221
27,174,5878.404221
28,1,67553.60083
28,8,67553.60083
28,23,67553.60083
28,26,9708.976446
28,31,17651.173478
28,35,17651.173478
28,54,17651.173478
28,77,17651.173478
28,85,17651.173478
28,90,25593.37051
28,103,21334.173425
28,112,21334.173425
28,118,17074.97634
28,124,10399.11886
28,139,5114.954906
28,144,15663.70811
28,161,22115.50418
28,166,28567.30025
28,171,6735.22124
28,174,6735.22124
30,1,53905.56778
30,8,53905.56778
30,23,53905.56778
30,26,14810.9591
30,31,14390.229335
30,35,14390.229335
30,54,14390.229335
30,77,14390.229335
30,85,14390.229335
30,90,13969.49957
30,103,12840.967925
30,112,12840.967925
30,118,11712.43628
30,124,7743.482553
30,139,2996.425544
30,144,2996.425544
32,1,82588.53382
32,8,82588.53382
32,23,82588.53382
32,26,18417.92529
32,31,15064.845185
32,35,15064.845185
32,54,15064.845185
32,77,15064.845185
32,85,15064.845185
32,90,11711.76508
32,103,15063.88132
32,112,15063.88132
32,118,18415.99756
32,124,4893.452099
32,139,3835.023732
32,144,4934.18138
32,161,9032.95949
32,166,13131.7376
32,171,4348.895268
32,174,4348.895268
33,8,43131.28175
33,23,43131.28175
33,26,10823.26091
33,29,13440.106145
33,31,13440.106145
33,35,13440.106145
33,54,13440.106145
33,77,13440.106145
33,85,13440.106145
33,90,16056.95138
33,103,19136.77785
33,112,19136.77785
33,118,22216.60432
33,124,10469.72565
33,139,3165.026536
34,8,12605.75427
34,23,12605.75427
34,31,12605.75427
34,35,12605.75427
34,54,12605.75427
34,77,12605.75427
34,85,12605.75427
34,90,12605.75427
34,103,9715.7601165
34,110,9715.7601165
34,112,9715.7601165
34,118,6825.765963
34,124,14760.00167
34,139,4816.561214
34,144,7572.847716
34,161,17600.953933
34,166,27629.06015
34,171,9222.804753
34,174,9222.804753
35,23,62134.18519
35,26,15258.32803
36,31,17204.0503
36,35,17204.0503
36,54,17204.0503
36,77,17204.0503
36,85,17204.0503
36,90,17204.0503
36,103,33595.806945
36,112,33595.806945
36,118,49987.56359
36,124,30736.03768
36,139,17422.46384
36,144,15491.54868
36,161,17155.150565
36,166,18818.75245
36,171,7617.590248
36,174,7617.590248
37,8,51360.27174
37,23,51360.27174
37,26,14792.39734
37,29,14792.39734
38,1,73750.11224
38,8,73750.11224
38,23,73750.11224
38,26,18513.56405
38,29,18513.56405
38,31,18513.56405
38,35,18513.56405
38,54,18513.56405
38,77,18513.56405
38,85,18513.56405
38,90,18513.56405
39,31,3836.344744
39,35,3836.344744
39,54,3836.344744
39,77,3836.344744
39,85,3836.344744
39,90,3836.344744
39,103,9539.214332
39,112,9539.214332
39,118,15242.08392
39,124,21329.44229
39,139,4879.542483
39,144,11290.08937
39,161,21150.86363
39,166,31011.63789
39,171,2557.043187
39,174,2557.043187
40,8,120827.339
40,23,120827.339
40,26,24468.94879
40,31,20529.167375
40,35,20529.167375
40,54,20529.167375
40,77,20529.167375
40,85,20529.167375
40,90,16589.38596
40,103,13660.583395
40,110,13660.583395
40,118,10731.78083
40,124,12294.72288
40,139,3662.995282
40,144,4230.369737
40,161,19732.4101935
40,166,35234.45065
40,171,8712.097082
40,174,8712.097082
41,8,37750.79143
41,112,37750.79143
41,118,37750.79143
41,124,25515.5256
41,139,9604.913512
41,144,14288.41556
41,161,20607.9515
41,166,26927.48744
41,171,3427.479369
41,174,3427.479369
42,23,46607.7977
42,26,1315.228089
42,29,7391.1579595
42,31,7391.1579595
42,35,7391.1579595
42,54,7391.1579595
42,77,7391.1579595
42,85,7391.1579595
42,90,13467.08783
42,103,27381.56314
42,112,27381.56314
42,118,41296.03845
43,23,27054.70369
43,26,8566.426114
43,31,11822.849132
43,35,11822.849132
43,54,11822.849132
43,77,11822.849132
43,85,11822.849132
43,90,15079.27215
43,103,21505.067175
43,112,21505.067175
43,118,27930.8622
43,124,10352.66201
43,139,2101.090577
43,144,4059.020881
43,161,16774.9974905
43,166,29490.9741
43,171,4984.949856
43,174,4984.949856
44,8,367.5235296
44,26,367.5235296
45,8,84486.67477
45,23,84486.67477
45,26,10070.15566
45,31,10048.15246
45,35,10048.15246
45,54,10048.15246
45,77,10048.15246
45,85,10048.15246
45,90,10026.14926
45,103,16874.515345
45,112,16874.515345
45,118,23722.88143
45,124,11365.72487
45,139,2294.967009
45,144,12586.48602
45,161,18906.258805
45,166,25226.03159
45,171,9023.521966
45,174,9023.521966
46,31,10697.05988
46,35,10697.05988
46,54,10697.05988
46,77,10697.05988
46,85,10697.05988
46,90,10697.05988
46,103,28783.677105
46,112,28783.677105
46,118,46870.29433
46,124,22380.30151
46,139,12881.5219
46,144,30445.19694
46,161,26499.582555
46,166,22553.96817
46,171,12916.56426
46,174,12916.56426
47,8,120802.2997
47,23,120802.2997
47,26,30174.09664
47,29,37195.598495
47,31,37195.598495
47,35,37195.598495
47,54,37195.598495
47,77,37195.598495
47,85,37195.598495
47,90,44217.10035
47,103,47857.97964
47,112,47857.97964
47,118,51498.85893
47,124,31672.0548
47,139,17339.08006
47,144,69105.64795
47,161,57917.577135
47,166,46729.50632
47,171,25750.59789
47,174,25750.59789
48,23,92534.77297
48,26,20300.56017
48,31,20981.867195
48,35,20981.867195
48,54,20981.867195
48,77,20981.867195
48,85,20981.867195
48,90,21663.17422
48,103,31299.80841
48,112,31299.80841
48,118,40936.4426
48,124,23483.37228
48,139,13311.56796
48,144,15183.78998
48,161,23496.348575
48,166,31808.90717
48,171,12507.20603
48,174,12507.20603
49,8,157783.6566
49,23,157783.6566
49,26,30081.61401
49,29,30081.61401
49,31,30081.61401
50,31,59286.53799
50,35,59286.53799
50,54,59286.53799
50,77,59286.53799
50,85,59286.53799
50,90,59286.53799
50,103,40787.8873
50,112,40787.8873
50,118,22289.23661
50,124,11919.642
50,139,6783.773942
50,144,29589.28075
50,161,35836.14755
50,166,42083.01435
50,171,15852.93525
50,174,15852.93525
51,8,109714.7731
51,23,109714.7731
51,26,29321.7078
51,29,38026.909395
51,31,38026.909395
51,35,38026.909395
51,54,38026.909395
51,77,38026.909395
51,85,38026.909395
51,90,46732.11099
51,103,45062.10933
51,112,45062.10933
51,118,43392.10767
51,124,26065.20693
51,139,5663.77852
